"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M"
"1400000US36047064200","Census Tract 642, Kings County, New York","885","57","94.6","2.8","0.0","3.3","0.0","3.3","2.9","1.8","0.0","3.3","1.0","1.5","1.5","1.5","7.7","5.2","89.4","5.4","0.9","1.4","28.0","7.3","42.5","6.5","28.6","4.5","623","74","41.7","10.3","58.3","10.3","80.6","8.7","13.6","7.5","5.8","4.3","262","60","52.3","16.6","52.3","16.6","0.0","10.8","47.7","16.6","35.5","15.9","12.2","10.4","51.3","(X)","52.5","(X)","48.5","(X)","59732","9831","60478","8107","-","**","-","**","(X)","(X)","-","**","-","**","-","**","(X)","(X)","59886","11155","-","**","100938","41371","76250","35519","30125","24691","62208","33567","61346","38426","64861","47446","(X)","(X)","(X)","(X)","(X)","(X)","43194","10612","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047064400","Census Tract 644, Kings County, New York","787","59","79.0","5.4","1.0","1.3","0.0","3.7","14.4","5.5","0.0","3.7","4.2","4.5","1.4","1.5","13.7","5.6","70.9","5.8","3.0","2.5","31.5","7.2","44.7","7.5","20.7","6.3","607","71","47.6","9.1","52.4","9.1","80.2","7.4","11.0","5.5","8.7","5.6","180","50","53.3","20.8","53.3","20.8","0.0","15.3","46.7","20.8","31.1","17.3","15.6","15.5","54.0","(X)","50.6","(X)","58.9","(X)","83125","13049","90250","13195","-","**","-","**","72721","20111","-","**","-","**","-","**","61250","57355","92000","17812","18750","1220","101667","16473","88000","22116","66607","6911","91563","22991","87159","33751","92188","25374","(X)","(X)","(X)","(X)","(X)","(X)","40714","11549","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047064600","Census Tract 646, Kings County, New York","677","40","89.5","5.6","0.9","1.2","0.0","4.3","5.0","3.1","0.0","4.3","3.8","4.6","0.7","1.1","11.5","8.7","80.9","9.6","0.0","4.3","40.0","8.6","37.5","7.4","22.5","5.2","560","56","48.4","9.6","51.6","9.6","83.4","6.6","8.2","3.8","8.4","5.9","117","47","59.0","18.3","53.8","17.8","5.1","7.8","41.0","18.3","41.0","18.3","0.0","22.4","34.6","(X)","38.6","(X)","15.4","(X)","89350","9468","88700","11860","-","**","-","**","(X)","(X)","-","**","-","**","-","**","93875","27447","88600","10151","-","**","100547","15432","110417","35013","38125","28538","97500","14039","110787","21620","88750","12459","(X)","(X)","(X)","(X)","(X)","(X)","53958","22756","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047064800","Census Tract 648, Kings County, New York","649","53","57.8","11.1","31.7","10.7","0.0","4.5","6.2","4.1","0.0","4.5","4.3","5.0","0.0","4.5","10.0","7.1","56.5","11.3","0.0","4.5","31.3","10.3","40.4","8.7","28.4","8.6","484","81","39.7","9.1","60.3","9.1","68.0","13.0","26.2","13.4","5.8","6.0","165","68","63.6","18.4","58.2","17.7","5.5","9.2","36.4","18.4","24.8","15.7","11.5","16.9","61.6","(X)","56.0","(X)","78.2","(X)","63393","6856","63393","10708","58056","39200","-","**","96875","44854","-","**","98684","20211","-","**","66681","28846","63681","12155","-","**","64821","23461","69167","13549","47586","15977","68333","8702","85000","34732","65086","13750","(X)","(X)","(X)","(X)","(X)","(X)","39375","14267","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047065000","Census Tract 650, Kings County, New York","499","32","50.3","11.0","31.9","11.9","0.0","5.8","13.2","7.0","0.0","5.8","4.6","7.1","0.0","5.8","11.4","9.5","44.7","11.1","0.0","5.8","17.8","10.5","48.7","10.8","33.5","11.0","369","63","39.0","10.7","61.0","10.7","72.1","11.7","23.8","11.4","4.1","4.5","130","51","67.7","20.7","57.7","21.4","10.0","16.4","32.3","20.7","32.3","20.7","0.0","20.4","48.7","(X)","50.4","(X)","43.8","(X)","51339","22990","40341","37291","95208","44860","-","**","50179","16921","-","**","-","**","-","**","(X)","(X)","31976","18702","-","**","88393","75448","62250","32269","32014","5702","71442","34070","68750","67277","71442","29286","(X)","(X)","(X)","(X)","(X)","(X)","31452","2110","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047065200","Census Tract 652, Kings County, New York","493","43","91.5","6.1","1.2","2.0","0.0","5.9","6.1","5.2","0.0","5.9","0.0","5.9","1.2","1.8","0.6","1.2","90.9","6.2","0.0","5.9","27.6","10.8","40.0","10.3","32.5","8.6","352","55","36.4","10.5","63.6","10.5","90.3","7.8","6.5","7.3","3.1","4.0","141","51","61.7","21.1","39.7","20.9","22.0","19.7","38.3","21.1","38.3","21.1","0.0","19.0","40.4","(X)","43.2","(X)","33.3","(X)","95368","14968","94750","19376","-","**","-","**","(X)","(X)","-","**","-","**","-","**","-","**","94000","19940","-","**","105921","18800","99625","28305","42188","26750","109375","25946","97206","61313","111250","27537","(X)","(X)","(X)","(X)","(X)","(X)","41953","23183","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047065400","Census Tract 654, Kings County, New York","612","26","87.4","5.4","0.0","4.8","0.0","4.8","9.5","4.4","0.0","4.8","1.8","3.0","1.3","1.9","4.1","4.6","83.3","6.3","0.0","4.8","18.6","4.1","52.8","7.0","28.6","6.0","459","43","48.8","9.3","51.2","9.3","89.3","6.0","8.7","6.4","2.0","2.4","153","38","87.6","8.8","80.4","14.7","7.2","11.6","12.4","8.8","9.8","8.0","2.6","4.4","38.4","(X)","42.3","(X)","26.8","(X)","89750","17662","71875","30742","-","**","-","**","145455","72361","-","**","-","**","-","**","-","**","81250","28157","-","**","108553","21805","95341","16790","43250","4931","99107","4717","102368","11034","91750","9513","(X)","(X)","(X)","(X)","(X)","(X)","35938","16830","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047065600","Census Tract 656, Kings County, New York","629","25","89.0","7.0","1.1","1.6","0.0","4.7","1.9","2.5","0.0","4.7","6.2","6.3","1.7","1.8","13.2","7.5","82.8","8.1","2.5","3.9","26.1","6.9","46.1","7.4","25.3","5.1","529","46","43.5","8.0","56.5","8.0","83.4","8.6","15.3","8.6","1.3","2.0","100","45","54.0","22.3","54.0","22.3","0.0","25.5","46.0","22.3","46.0","22.3","0.0","25.5","30.7","(X)","29.5","(X)","37.0","(X)","82250","27069","80167","24282","-","**","-","**","-","**","-","**","-","**","-","**","98594","10142","72056","18320","-","**","93816","31485","98646","10833","48250","34582","96458","7796","106250","22622","80781","26282","(X)","(X)","(X)","(X)","(X)","(X)","30238","18374","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047065800","Census Tract 658, Kings County, New York","717","48","88.3","6.1","1.7","1.6","0.0","4.1","9.3","5.5","0.0","4.1","0.0","4.1","0.7","1.0","2.5","2.1","86.8","6.3","2.1","2.5","29.6","7.0","35.4","7.4","32.9","6.8","510","67","42.2","9.1","57.8","9.1","74.5","9.2","18.2","8.8","7.3","5.2","207","58","76.8","12.2","72.0","13.0","4.8","4.8","23.2","12.2","23.2","12.2","0.0","13.5","43.9","(X)","50.4","(X)","22.7","(X)","81932","13572","79861","20405","-","**","-","**","83482","14490","-","**","-","**","-","**","(X)","(X)","80000","19956","-","**","87500","23987","105909","23898","51250","22362","100500","23943","101188","26305","89135","34050","(X)","(X)","(X)","(X)","(X)","(X)","41563","27485","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047066000","Census Tract 660, Kings County, New York","681","52","88.5","5.3","0.0","4.3","0.7","1.1","10.7","5.2","0.0","4.3","0.0","4.3","0.0","4.3","6.3","4.6","83.0","6.6","0.0","4.3","31.4","6.6","45.8","8.2","22.8","6.4","562","62","48.9","7.1","51.1","7.1","81.0","7.3","13.0","5.2","6.0","5.1","119","42","73.1","15.5","68.1","16.9","5.0","7.3","26.9","15.5","22.7","13.1","4.2","6.2","38.2","(X)","43.8","(X)","11.8","(X)","87708","8962","89236","13807","-","**","-","**","67656","38031","-","**","-","**","-","**","86188","15290","93250","16341","-","**","86078","3815","113000","41423","64250","15742","98864","17008","88021","12611","105956","13650","103125","50389","100250","10666","54861","38248","68750","26593","73125","39270","62188","44835","-","**","63750","21698","58750","26177","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047066200","Census Tract 662, Kings County, New York","597","48","76.5","10.5","0.0","4.9","0.0","4.9","10.7","5.5","0.0","4.9","8.0","6.9","4.7","5.3","10.6","7.1","74.0","10.5","2.5","2.9","23.6","6.5","49.1","8.0","24.8","7.5","445","48","35.5","12.1","64.5","12.1","69.7","10.9","20.4","8.5","9.9","7.3","152","55","42.8","18.5","30.9","17.0","11.8","11.1","57.2","18.5","57.2","18.5","0.0","17.8","47.6","(X)","49.9","(X)","37.5","(X)","80893","17439","71513","16537","-","**","-","**","107000","63829","-","**","100833","99924","-","**","100583","94997","71711","18489","-","**","102417","42488","89688","15366","38333","27868","94152","23848","72500","46718","94598","46277","(X)","(X)","(X)","(X)","(X)","(X)","45625","27165","32250","25935","24886","6610","-","**","50938","42871","50938","42871","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047066600","Census Tract 666, Kings County, New York","0","11","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0","11","-","**","-","**","-","**","-","**","-","**","0","11","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","-","(X)","-","(X)","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047067000","Census Tract 670, Kings County, New York","986","53","33.4","6.4","54.3","6.1","0.0","3.0","4.6","2.6","0.0","3.0","5.7","3.2","2.1","2.0","11.5","4.9","27.9","6.4","0.0","3.0","35.7","7.6","43.4","8.2","20.9","5.5","712","79","50.0","8.4","50.0","8.4","65.0","8.5","28.5","6.9","6.5","4.9","274","68","67.9","15.3","67.9","15.3","0.0","10.4","32.1","15.3","27.7","14.5","4.4","5.5","47.9","(X)","51.0","(X)","39.8","(X)","60857","6486","55063","13871","64044","10896","-","**","82361","33587","-","**","80769","8779","(X)","(X)","59432","40399","56063","8557","-","**","58750","14367","65714","12635","47778","26941","68906","16605","76029","21797","63587","15665","(X)","(X)","(X)","(X)","(X)","(X)","38889","5982","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047067200","Census Tract 672, Kings County, New York","438","43","19.9","7.7","72.4","8.0","0.0","6.6","0.0","6.6","0.0","6.6","7.8","8.5","0.0","6.6","12.3","8.5","13.7","7.1","0.0","6.6","28.8","11.9","63.7","13.0","7.5","5.1","360","49","60.8","12.3","39.2","12.3","54.7","14.8","28.9","13.2","16.4","11.8","78","37","37.2","26.4","37.2","26.4","0.0","30.9","62.8","26.4","53.8","26.9","9.0","14.7","45.4","(X)","50.6","(X)","21.8","(X)","63571","8099","34896","10926","68576","6225","-","**","-","**","-","**","-","**","-","**","38750","19556","29688","8284","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","62333","9846","62946","5868","61563","29272","(X)","(X)","(X)","(X)","(X)","(X)","50417","36275","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047067400","Census Tract 674, Kings County, New York","622","36","28.8","8.0","63.7","8.2","0.0","4.7","6.8","4.6","0.0","4.7","0.0","4.7","0.8","1.4","8.7","5.2","23.5","8.5","2.4","3.9","11.3","6.3","66.1","9.4","20.3","7.2","480","63","31.7","10.5","68.3","10.5","66.5","11.5","23.8","10.1","9.8","5.8","142","51","69.0","21.4","69.0","21.4","0.0","18.9","31.0","21.4","20.4","17.0","10.6","16.2","35.4","(X)","41.9","(X)","13.4","(X)","81964","17419","91563","14408","70119","16135","-","**","91250","89378","-","**","-","**","-","**","(X)","(X)","91250","14631","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","83333","24845","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","71842","12995","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047067600","Census Tract 676, Kings County, New York","611","38","19.8","5.6","75.3","6.5","0.0","4.8","4.9","4.9","0.0","4.8","0.0","4.8","0.0","4.8","10.8","5.1","12.4","5.3","0.0","4.8","14.2","7.9","58.6","9.6","27.2","8.8","498","62","27.1","11.3","72.9","11.3","66.3","9.8","28.5","9.3","5.2","5.3","113","43","38.9","16.6","35.4","17.4","3.5","6.3","61.1","16.6","56.6","19.1","4.4","7.7","49.3","(X)","53.0","(X)","22.1","(X)","75972","12427","39712","33798","81474","10988","-","**","(X)","(X)","-","**","-","**","-","**","68906","35857","39423","31593","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","81282","8848","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","54063","14205","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047067800","Census Tract 678, Kings County, New York","867","69","10.8","4.4","88.1","4.5","0.0","3.4","0.0","3.4","0.0","3.4","1.0","1.5","0.0","3.4","1.5","1.6","10.4","4.3","0.0","3.4","28.0","6.8","57.9","6.9","14.1","4.6","666","87","34.7","8.3","65.3","8.3","58.3","8.6","34.2","7.8","7.5","5.7","201","62","59.7","17.9","59.7","17.9","0.0","13.8","40.3","17.9","33.3","16.2","7.0","10.8","37.6","(X)","39.0","(X)","25.4","(X)","81847","3936","66000","21127","82568","3838","-","**","-","**","-","**","-","**","-","**","-","**","67000","24115","-","**","80707","12016","90469","16869","64000","17591","83839","9987","77813","21743","93750","19613","92600","17102","79808","39705","66167","14527","53188","8368","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047068000","Census Tract 680, Kings County, New York","582","40","21.8","6.4","75.9","6.7","0.0","5.0","1.0","1.8","0.0","5.0","0.0","5.0","1.2","1.9","5.7","5.4","19.1","5.9","3.1","4.7","25.9","7.8","51.2","8.6","19.8","4.7","471","56","56.9","9.2","43.1","9.2","55.4","11.6","38.9","11.5","5.7","6.0","111","49","66.7","23.5","59.5","23.1","7.2","8.3","33.3","23.5","13.5","13.2","19.8","20.7","39.0","(X)","42.3","(X)","8.1","(X)","69375","15747","69063","21760","71000","19787","-","**","-","**","-","**","-","**","-","**","(X)","(X)","67813","26906","-","**","55417","42653","78750","18794","53229","15122","59671","9318","60156","24509","59539","9228","71875","18391","49750","25380","195625","187349","78672","8167","77656","19666","77656","19569","-","**","95750","36869","83750","12564","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047068200","Census Tract 682, Kings County, New York","877","61","27.9","7.0","64.8","8.0","0.0","3.4","2.5","2.3","0.0","3.4","3.9","4.9","0.9","1.2","9.9","6.1","23.4","7.2","0.0","3.4","21.8","9.0","60.2","9.4","18.0","6.7","715","100","26.6","8.8","73.4","8.8","70.3","9.8","19.6","9.0","10.1","7.4","162","76","54.9","22.9","54.9","22.9","0.0","16.8","45.1","22.9","45.1","22.9","0.0","16.8","44.4","(X)","46.4","(X)","29.6","(X)","78875","27520","91696","28197","79167","27028","-","**","(X)","(X)","-","**","-","**","-","**","90972","67916","(X)","(X)","-","**","67313","21114","95739","11138","72935","24857","95369","13598","91944","27621","97422","19653","(X)","(X)","(X)","(X)","(X)","(X)","41579","23041","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047068600","Census Tract 686, Kings County, New York","696","41","60.9","10.2","25.4","9.0","0.0","4.2","8.9","5.5","0.0","4.2","1.0","1.4","3.7","5.6","6.0","4.5","58.2","9.6","1.1","1.9","24.7","7.3","38.2","9.1","35.9","7.6","415","78","36.1","10.7","63.9","10.7","68.0","12.8","26.0","12.2","6.0","6.3","281","70","56.6","12.7","54.8","12.9","1.8","3.4","43.4","12.7","43.4","12.7","0.0","10.1","44.5","(X)","47.5","(X)","36.3","(X)","51800","9134","51500","7872","56161","18385","-","**","26563","26328","-","**","-","**","-","**","41250","12873","51850","10684","-","**","75625","32367","55375","14801","36538","15397","68125","11933","80096","20373","65104","20490","(X)","(X)","(X)","(X)","(X)","(X)","32250","23945","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047068800","Census Tract 688, Kings County, New York","607","30","52.6","8.1","46.6","8.6","0.0","4.8","0.0","4.8","0.0","4.8","0.0","4.8","0.8","1.5","9.2","6.1","47.0","8.3","0.7","1.0","24.4","6.9","51.4","8.7","23.6","6.7","439","55","36.0","8.7","64.0","8.7","66.1","10.8","27.6","10.1","6.4","5.4","168","56","64.9","17.9","64.9","17.9","0.0","16.3","35.1","17.9","35.1","17.9","0.0","16.3","37.1","(X)","47.2","(X)","10.7","(X)","81750","15710","57188","43244","98264","20549","-","**","-","**","-","**","-","**","-","**","123250","89545","51597","21876","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","98264","13064","81000","30342","105795","18679","(X)","(X)","(X)","(X)","(X)","(X)","35417","33122","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047069000","Census Tract 690, Kings County, New York","622","38","26.8","7.4","61.1","7.8","0.0","4.7","4.7","4.7","0.0","4.7","1.8","2.5","5.6","5.4","5.3","5.0","21.5","6.9","0.0","4.7","31.4","8.6","47.1","8.7","21.5","6.8","516","53","39.0","10.9","61.0","10.9","47.1","15.0","46.5","15.9","6.4","5.5","106","49","48.1","21.7","44.3","20.7","3.8","6.6","51.9","21.7","40.6","22.1","11.3","11.9","29.7","(X)","30.2","(X)","27.4","(X)","78663","7299","63917","25195","84265","15827","-","**","(X)","(X)","-","**","-","**","-","**","(X)","(X)","58750","47849","-","**","76250","25061","92250","28009","58889","15848","79688","16213","66116","20402","95139","36665","(X)","(X)","(X)","(X)","(X)","(X)","61500","43827","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047069200","Census Tract 692, Kings County, New York","808","49","14.4","3.5","77.8","4.5","0.0","3.6","4.2","2.8","0.7","1.1","2.8","2.7","0.0","3.6","5.4","3.7","13.4","3.5","1.4","2.1","23.0","7.5","59.5","7.0","16.1","4.2","697","54","43.6","7.7","56.4","7.7","56.1","9.3","40.9","9.5","3.0","2.4","111","44","62.2","22.3","62.2","22.3","0.0","23.4","37.8","22.3","13.5","12.4","24.3","19.9","54.5","(X)","54.7","(X)","48.6","(X)","84674","19187","69000","16673","88542","22024","-","**","117000","33753","-","**","84205","2849","-","**","81923","14057","70556","36080","-","**","71667","39380","99875","23072","68000","17059","98875","16564","95278","37303","101518","19207","(X)","(X)","(X)","(X)","(X)","(X)","62875","37964","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047069601","Census Tract 696.01, Kings County, New York","1547","93","56.0","6.3","37.9","6.3","0.0","1.9","2.2","1.9","0.0","1.9","1.5","2.1","2.4","2.2","15.3","6.4","47.5","6.1","0.5","0.7","35.0","7.8","38.6","7.6","26.0","6.9","1097","146","47.6","9.3","52.4","9.3","55.2","8.9","29.9","7.9","14.9","7.8","450","131","43.6","15.4","39.3","14.5","4.2","6.8","56.4","15.4","56.4","15.4","0.0","6.4","37.5","(X)","44.7","(X)","20.0","(X)","53047","11768","49028","25023","56818","48575","-","**","140909","95945","-","**","-","**","14042","703","27297","22861","55625","18908","-","**","57026","40249","60368","17309","33622","8192","64306","28503","75625","28977","52969","49294","(X)","(X)","(X)","(X)","(X)","(X)","22931","12161","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047069602","Census Tract 696.02, Kings County, New York","2185","114","61.1","8.5","24.8","7.1","0.0","1.4","6.1","3.6","0.0","1.4","5.6","4.4","2.4","3.6","12.7","5.3","56.2","7.9","1.0","1.5","42.2","7.1","42.0","7.2","14.9","6.6","1686","170","47.6","8.8","52.4","8.8","62.9","10.7","24.9","9.5","12.3","7.8","499","154","66.5","19.1","47.7","20.9","18.8","14.6","33.5","19.1","33.5","19.1","0.0","5.8","34.2","(X)","29.1","(X)","47.7","(X)","89375","17629","83636","12775","109155","58299","-","**","121513","21456","-","**","(X)","(X)","-","**","53281","24813","83182","10276","-","**","82795","25812","109688","16563","34960","19019","101250","19273","95216","32953","108142","16138","(X)","(X)","(X)","(X)","(X)","(X)","74534","18478","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047069800","Census Tract 698, Kings County, New York","494","29","82.2","7.7","0.0","5.9","0.0","5.9","11.7","5.6","0.0","5.9","3.4","4.6","2.6","2.9","8.5","5.0","79.8","7.3","0.0","5.9","23.1","7.7","38.9","8.7","38.1","8.4","388","52","44.3","7.4","55.7","7.4","77.3","8.1","10.8","6.1","11.9","6.4","106","39","91.5","10.7","91.5","10.7","0.0","24.3","8.5","10.7","8.5","10.7","0.0","24.3","33.6","(X)","26.8","(X)","58.5","(X)","73681","7741","73000","13343","-","**","-","**","74844","54958","-","**","-","**","-","**","70000","59125","72750","13456","-","**","67386","37548","111250","34120","45000","24045","94688","34905","107222","41177","79375","41978","106389","31953","41250","32306","123125","101481","19113","12210","18750","12992","18750","12992","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047070000","Census Tract 700, Kings County, New York","678","35","97.9","3.3","2.1","3.3","0.0","4.3","0.0","4.3","0.0","4.3","0.0","4.3","0.0","4.3","4.4","5.6","93.5","6.4","0.0","4.3","30.4","7.9","39.2","8.8","30.4","7.3","480","60","43.3","9.4","56.7","9.4","76.5","10.5","19.0","9.9","4.6","5.8","198","54","84.3","13.2","69.2","18.5","15.2","15.6","15.7","13.2","15.7","13.2","0.0","14.0","42.3","(X)","43.8","(X)","35.9","(X)","66250","28554","71667","30168","-","**","-","**","-","**","-","**","-","**","-","**","-","**","75000","28325","-","**","82857","64540","110455","32976","40250","7351","88125","30917","108426","44365","76250","35073","102434","21720","53229","25309","-","**","35750","12981","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047070201","Census Tract 702.01, Kings County, New York","2308","144","91.6","5.4","1.5","2.4","0.7","1.1","2.9","2.9","0.0","1.3","3.3","3.9","0.0","1.3","6.8","5.4","88.8","6.6","2.7","3.0","23.1","6.9","40.0","9.2","34.2","6.3","1625","190","43.7","9.3","56.3","9.3","82.8","7.4","14.2","6.6","3.0","3.7","683","189","58.9","15.9","54.5","16.0","4.4","4.9","41.1","15.9","41.1","15.9","0.0","4.3","39.8","(X)","41.6","(X)","35.4","(X)","59655","19619","54464","23022","-","**","-","**","(X)","(X)","-","**","-","**","-","**","(X)","(X)","51633","18742","-","**","80048","47190","73568","25292","42891","8519","90673","26424","82019","58713","91635","30135","101833","42878","49831","30452","-","**","28169","5867","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047070202","Census Tract 702.02, Kings County, New York","3","6","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","3","6","0.0","100.0","100.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0","11","-","**","-","**","-","**","-","**","-","**","-","**","0.0","(X)","0.0","(X)","-","(X)","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
