"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C01_031E","S1903_C01_031M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M","S1903_C02_031E","S1903_C02_031M"
"1400000US36081003700","Census Tract 37, Queens County, New York","32","47","100.0","54.4","0.0","54.4","0.0","54.4","0.0","54.4","0.0","54.4","0.0","54.4","0.0","54.4","100.0","54.4","0.0","54.4","100.0","54.4","0.0","54.4","0.0","54.4","0.0","54.4","32","47","100.0","54.4","0.0","54.4","0.0","54.4","100.0","54.4","0.0","54.4","0","123","-","**","-","**","-","**","-","**","-","**","-","**","0.0","(X)","0.0","(X)","-","(X)","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","2,500-","***","2,500-","***","-","**","-","**","2,500-","***","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081003800","Census Tract 38, Queens County, New York","696","60","39.9","10.4","7.0","6.5","0.0","4.9","17.1","8.4","0.0","4.9","34.6","12.0","1.3","2.0","48.9","10.9","27.9","9.7","2.7","4.6","39.4","11.4","46.1","12.7","11.8","7.2","592","73","40.0","10.3","60.0","10.3","42.4","12.5","39.0","9.5","18.6","10.5","104","64","42.3","32.5","42.3","32.5","0.0","27.9","57.7","32.5","57.7","32.5","0.0","27.9","42.7","(X)","47.0","(X)","18.3","(X)","54947","14855","48393","23988","54261","25839","-","**","75515","205494","-","**","66615","26346","-","**","64091","26968","50278","28858","-","**","48939","10321","74028","15128","21053","12989","64732","12117","46198","13461","72063","9870","63309","26067","66615","13912","46579","60583","32500","22658","13750","15336","13750","15336","-","**","51111","22211","51111","22211","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081003900","Census Tract 39, Queens County, New York","452","54","77.7","11.9","13.9","10.9","1.8","2.7","5.5","6.0","0.0","7.4","1.1","3.6","0.0","7.4","46.9","15.5","37.6","14.9","1.8","2.7","37.8","13.8","35.6","13.9","24.8","13.1","237","82","38.0","22.3","62.0","22.3","30.0","16.9","31.6","18.8","38.4","22.7","215","72","87.0","13.8","66.5","22.5","20.5","19.9","13.0","13.8","11.2","13.5","1.9","7.8","26.8","(X)","28.7","(X)","24.7","(X)","33750","15385","30536","17374","54034","82139","-","**","81806","104122","-","**","-","**","-","**","29688","11009","24342","23047","-","**","37974","13198","49583","63488","24534","17145","24594","60510","14583","5224","57939","17910","80694","52046","23219","11238","57601","89512","30893","17221","30298","17129","30536","16148","19792","209151","132667","259127","133000","251273","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081004001","Census Tract 40.01, Queens County, New York","592","63","39.7","11.8","8.4","7.4","0.0","5.7","15.0","6.5","0.0","5.7","33.6","11.6","3.2","5.1","47.8","13.1","28.4","11.3","5.2","6.1","43.1","11.8","41.6","14.3","10.1","8.3","437","83","53.8","15.7","46.2","15.7","61.3","15.1","20.8","10.1","17.8","13.3","155","68","67.1","21.8","42.6","22.9","24.5","19.5","32.9","21.8","25.2","21.3","7.7","12.2","51.5","(X)","53.5","(X)","45.8","(X)","48176","7162","44063","11415","53382","61943","-","**","142574","263454","-","**","54539","13053","-","**","53785","10895","41944","19496","37039","14927","46313","26152","53194","14963","31250","11038","49020","11261","45063","35651","53235","11704","53088","34818","37639","182884","49324","12060","34219","20457","32813","23370","32813","19896","38750","47021","43750","45959","17125","46578","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081004002","Census Tract 40.02, Queens County, New York","333","71","53.8","18.3","3.6","6.2","0.0","10.0","22.5","15.5","0.0","10.0","11.1","10.6","9.0","13.7","28.2","15.8","36.6","15.5","0.0","10.0","46.5","17.9","47.4","18.1","6.0","6.5","313","73","51.8","19.3","48.2","19.3","61.7","19.2","13.1","12.0","25.2","18.1","20","23","45.0","55.0","45.0","55.0","0.0","68.8","55.0","55.0","55.0","55.0","0.0","68.8","23.7","(X)","25.2","(X)","0.0","(X)","61050","18178","65563","37600","-","**","-","**","43958","30983","-","**","32083","92658","-","**","65682","36788","65000","51124","-","**","80368","42789","29792","41460","70000","112021","60078","31211","31111","29440","67083","31751","63657","14355","27813","50659","27375","87766","65227","6173","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081004200","Census Tract 42, Queens County, New York","1138","115","33.1","8.5","17.8","7.3","0.0","3.0","27.4","8.4","0.0","3.0","15.8","8.3","5.9","5.2","34.0","10.2","26.1","7.7","6.2","5.3","39.1","8.7","42.6","7.9","12.0","4.9","921","145","50.5","11.2","49.5","11.2","65.9","11.1","22.9","8.7","11.2","7.6","217","109","26.3","23.7","14.7","18.3","11.5","18.0","73.7","23.7","37.8","21.1","35.9","23.0","56.9","(X)","60.8","(X)","40.1","(X)","51603","10823","66708","20002","45893","51676","-","**","46302","21958","-","**","44250","24485","17361","78185","53869","25391","66932","28887","33239","41558","44688","7043","80655","27186","34205","20688","52681","11033","44063","9102","82381","34465","62981","37705","45938","15080","54375","52675","45573","35988","19250","57633","45833","31208","2,500-","***","56190","41347","48750","58512","56190","88084","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081004300","Census Tract 43, Queens County, New York","1034","45","32.2","8.8","46.6","10.9","0.0","3.3","1.0","1.1","0.0","3.3","13.6","7.8","6.6","6.1","42.8","10.9","9.2","5.0","1.5","2.5","32.8","7.6","36.8","8.7","28.9","7.7","670","78","53.6","12.4","46.4","12.4","19.7","9.2","70.3","10.0","10.0","6.9","364","81","64.8","15.3","64.8","15.3","0.0","9.2","35.2","15.3","33.5","14.8","1.6","3.2","34.4","(X)","39.1","(X)","25.8","(X)","16638","6403","11675","6167","22115","7590","-","**","57917","19263","-","**","13507","6618","7024","32365","9709","2145","26607","17380","-","**","8701","3585","26563","19201","18059","3247","16759","9570","9841","19870","18973","8010","42143","41726","12620","5091","44750","47074","15000","8525","9697","1239","9697","1239","-","**","25119","8539","24737","10119","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081004401","Census Tract 44.01, Queens County, New York","1028","68","26.0","8.1","9.1","6.1","0.0","3.3","39.8","9.5","0.0","3.3","23.0","8.7","2.1","3.2","34.5","9.5","17.0","6.0","6.6","5.4","33.2","9.9","40.5","10.2","19.7","5.8","820","108","59.1","9.9","40.9","9.9","77.0","9.8","16.5","9.2","6.6","5.5","208","106","45.2","25.8","34.1","24.4","11.1","15.2","54.8","25.8","45.2","27.1","9.6","14.3","51.0","(X)","51.0","(X)","46.2","(X)","50438","9914","54875","31734","104375","48664","-","**","45871","9739","-","**","32000","13390","-","**","43750","23898","51375","56865","38333","12952","46250","13457","59545","18989","42083","35692","52750","7981","47614","12936","58977","16935","62824","20546","37330","10829","39643","44867","41111","21527","26000","38126","9148","30614","-","**","44565","13864","43478","16908","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081004500","Census Tract 45, Queens County, New York","1408","102","84.1","5.5","3.1","2.5","0.0","2.5","12.1","4.7","0.0","2.5","0.0","2.5","0.7","1.2","10.7","5.9","74.1","7.4","0.0","2.5","26.6","6.2","28.5","4.6","44.9","5.7","735","121","33.7","9.9","66.3","9.9","78.9","9.9","17.8","9.6","3.3","3.0","673","134","54.5","11.3","48.3","11.1","6.2","4.7","45.5","11.3","42.5","11.6","3.0","4.6","19.8","(X)","25.3","(X)","13.8","(X)","61667","17054","67222","19898","59375","43302","-","**","44167","17177","-","**","-","**","-","**","78846","42522","60227","19557","-","**","123234","29958","80625","15778","17083","14638","79005","9595","98750","58330","77943","12873","96364","26652","37179","19590","73409","34803","31125","15300","38068","19333","30375","15694","146250","50650","27750","26037","18333","20246","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081004700","Census Tract 47, Queens County, New York","1881","39","52.5","7.8","27.2","5.9","0.0","1.8","8.1","4.0","0.0","1.8","10.2","4.2","2.0","2.0","34.7","6.9","30.0","6.1","3.0","3.0","31.5","5.4","41.8","6.0","23.7","5.3","1076","122","31.4","9.6","68.6","9.6","42.9","9.7","44.8","10.4","12.3","7.7","805","126","59.4","12.9","52.4","11.3","7.0","5.6","40.6","12.9","29.7","12.3","10.9","8.2","35.9","(X)","42.7","(X)","27.0","(X)","33324","11619","43833","13683","33914","13020","-","**","40179","66333","-","**","17321","12548","11364","3621","13631","6572","65931","14960","64531","67263","45809","8151","23462","24792","21932","12152","41800","8518","20313","22486","44333","5196","56458","22489","34286","22089","24167","12308","17440","12439","9911","4354","8661","3074","67000","72338","39886","38280","24215","18806","101500","52482","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081005000","Census Tract 50, Queens County, New York","0","123","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0","123","-","**","-","**","-","**","-","**","-","**","0","123","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","-","(X)","-","(X)","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081005100","Census Tract 51, Queens County, New York","751","53","54.6","9.8","0.0","4.5","0.0","4.5","29.8","8.7","0.0","4.5","12.8","9.0","2.8","3.8","18.5","10.3","46.6","9.2","3.6","3.7","38.6","10.8","38.6","12.1","19.2","9.3","368","86","39.4","14.5","60.6","14.5","77.4","13.2","16.8","11.9","5.7","6.8","383","90","55.4","17.8","53.0","17.9","2.3","3.7","44.6","17.8","20.9","13.4","23.8","17.1","45.8","(X)","41.6","(X)","49.9","(X)","34755","7248","39250","14216","-","**","-","**","33750","14694","-","**","33519","14427","45114","43862","23477","16289","41471","14588","48906","55978","38750","15350","40329","7959","8317","2352","36932","12590","35625","24159","38869","14153","33875","18710","40114","14025","39886","110483","32882","14275","21563","24322","20156","24627","-","**","49931","14423","47273","32954","56094","44809","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081005200","Census Tract 52, Queens County, New York","774","87","28.0","10.8","9.0","7.7","0.6","1.8","34.6","9.6","0.0","4.4","25.3","9.4","2.3","3.5","37.2","10.3","17.1","8.3","11.9","8.3","41.3","10.8","33.2","10.2","13.6","7.6","597","94","61.6","11.6","38.4","11.6","58.0","13.9","26.6","10.8","15.4","10.8","177","64","85.3","16.7","54.8","27.7","30.5","25.3","14.7","16.7","5.6","8.8","9.0","14.8","51.7","(X)","43.9","(X)","78.0","(X)","53111","22705","42266","24786","35147","2752","-","**","64389","22608","-","**","52895","31103","42045","155794","53611","11815","40156","22515","68611","20836","61029","31720","42297","40457","11178","1160","54972","19300","58750","33924","54952","19612","63667","13243","36103","7893","54931","65951","30924","41622","32337","48507","12118","48977","123676","99582","7031","1982","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081005300","Census Tract 53, Queens County, New York","2430","91","68.3","6.0","0.0","1.4","0.0","1.4","20.0","4.6","0.0","1.4","8.1","3.5","3.5","3.3","18.4","5.2","55.6","6.2","5.7","3.4","45.7","6.8","31.6","6.1","17.0","4.2","1433","201","30.4","7.8","69.6","7.8","64.3","12.5","15.1","7.4","20.6","11.2","997","212","52.6","10.4","42.2","9.6","10.3","7.4","47.4","10.4","25.7","9.1","21.8","9.0","26.2","(X)","32.6","(X)","15.8","(X)","50313","6927","50521","7693","-","**","-","**","65772","42193","-","**","42538","21252","68438","49085","37431","12213","54402","8678","66507","28192","56267","16468","49069","8969","37792","15762","48149","11612","31908","13449","56283","8112","48893","12647","39432","38998","39125","127150","51823","7199","47721","14849","41016","8683","66949","74930","63616","23091","47917","8863","96336","8756","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081005400","Census Tract 54, Queens County, New York","1626","116","45.9","7.6","7.7","4.2","0.6","0.9","22.8","5.8","0.0","2.1","18.3","7.3","4.7","3.3","37.1","7.4","28.3","5.8","1.1","1.7","36.0","6.5","50.2","7.2","12.6","4.5","1303","135","50.7","9.3","49.3","9.3","75.4","7.4","19.6","6.3","4.9","3.5","323","99","46.7","17.3","43.3","18.7","3.4","5.8","53.3","17.3","35.9","16.8","17.3","16.7","41.6","(X)","45.4","(X)","26.3","(X)","58100","10658","61193","21135","51125","14247","-","**","44000","26425","-","**","70341","28581","86528","145985","68567","19598","61071","23071","-","**","45143","13964","82813","21594","38417","15418","69736","9958","55670","25711","92788","24640","77636","11982","36944","23548","37273","126436","30893","29719","11917","21090","11000","30433","-","**","43750","25355","14830","46494","50833","4175","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081005500","Census Tract 55, Queens County, New York","396","49","67.4","15.9","1.3","1.9","0.0","8.5","10.1","11.7","0.0","8.5","19.9","13.9","1.3","2.5","56.1","15.5","28.8","15.4","11.4","11.8","47.7","16.0","34.3","16.7","6.6","5.5","198","70","71.7","16.4","28.3","16.4","84.8","14.6","9.1","10.7","6.1","9.8","198","75","67.2","26.0","48.0","28.2","19.2","20.6","32.8","26.0","25.3","24.5","7.6","9.9","28.3","(X)","24.2","(X)","26.3","(X)","49902","5817","48750","13969","-","**","-","**","2,500-","***","-","**","53021","6531","-","**","48232","22536","77969","15659","2,500-","***","49241","22701","68125","12808","60500","243573","49314","3150","49276","2944","49423","93062","50086","5892","48269","26531","2,500-","***","56250","43946","69323","29369","76563","72086","68542","43312","32841","48737","9516","39564","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081005700","Census Tract 57, Queens County, New York","1736","96","63.0","8.4","2.8","2.8","0.0","2.0","24.2","6.7","0.0","2.0","8.4","4.3","1.7","1.6","29.1","6.7","42.2","6.8","2.2","1.8","57.1","6.5","26.6","5.7","14.1","4.8","865","122","43.2","9.0","56.8","9.0","72.6","9.6","27.4","9.6","0.0","4.0","871","115","56.1","8.7","41.6","9.7","14.6","6.6","43.9","8.7","34.3","8.8","9.5","6.2","29.8","(X)","28.4","(X)","30.0","(X)","47024","12675","49917","14324","52778","45380","-","**","31389","18174","-","**","65972","38636","76250","70871","57212","8615","42222","16238","74219","22325","49625","12584","61033","11010","18477","7393","56696","21314","32273","20891","65694","23693","58226","14586","43125","33764","-","**","38185","8363","34313","14423","32875","20207","76750","80698","42105","29460","36813","16406","85284","69897","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081005800","Census Tract 58, Queens County, New York","1929","155","61.9","8.6","3.7","3.5","3.0","4.3","11.7","5.5","0.0","1.8","16.5","7.6","3.1","2.6","29.5","8.0","53.2","8.1","1.5","1.7","39.5","7.3","44.4","8.2","14.6","5.8","1376","199","51.4","9.5","48.6","9.5","65.9","11.5","27.1","11.0","7.0","6.4","553","168","36.0","17.0","28.8","16.9","7.2","7.1","64.0","17.0","47.9","18.0","16.1","15.4","44.0","(X)","44.5","(X)","34.2","(X)","57157","12032","60184","14610","74464","177691","-","**","39656","11558","-","**","60452","74980","64464","32029","61777","31104","56823","26341","2,500-","***","60904","23887","62500","15544","50259","35384","70833","13831","66418","23754","78299","19630","71542","22530","52313","22798","86034","5731","32199","11085","40521","45468","26058","44875","106429","184045","31989","9144","32326","8419","30469","107183","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081005900","Census Tract 59, Queens County, New York","1805","164","76.1","7.0","0.7","1.1","0.9","1.5","13.6","5.6","0.0","1.9","4.9","4.3","3.8","3.0","17.7","6.0","64.8","7.6","7.5","5.0","43.0","8.6","26.8","6.7","22.7","6.7","742","164","16.4","10.6","83.6","10.6","72.2","11.0","19.7","10.0","8.1","6.5","1063","190","54.5","11.6","41.8","10.4","12.7","8.6","45.5","11.6","35.2","10.7","10.3","7.8","21.0","(X)","19.8","(X)","18.9","(X)","53613","7405","57349","7942","-","**","2,500-","***","31000","83686","-","**","16103","27407","50391","9152","23558","20421","60625","7029","107824","82274","56194","10506","53576","7406","22321","27166","63086","11908","62656","18306","63516","15901","63125","12476","43750","40405","90179","51675","48482","13034","43792","13478","34110","9435","73304","32039","53716","26022","48393","48393","57045","71227","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081006100","Census Tract 61, Queens County, New York","2681","169","80.0","4.9","0.5","0.9","0.0","1.3","13.8","3.4","0.0","1.3","3.3","2.7","2.3","1.8","26.6","7.3","57.2","7.4","10.6","4.7","52.9","6.7","28.0","5.3","8.4","3.0","1111","198","27.6","10.7","72.4","10.7","58.4","12.0","22.1","9.7","19.4","9.7","1570","215","61.5","8.3","47.1","10.3","14.5","8.1","38.5","8.3","24.7","8.3","13.8","5.6","27.4","(X)","27.1","(X)","27.6","(X)","52234","6375","54018","9639","-","**","-","**","49155","22762","-","**","21750","16253","55078","28223","53185","23198","52266","11561","50446","24899","63821","13278","44688","8642","28241","5711","55797","12922","28750","9591","67367","13260","66393","23438","55750","10600","53919","43994","48077","6773","41068","4446","38875","13204","41614","960","63643","15754","51058","10004","82414","16143","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081006201","Census Tract 62.01, Queens County, New York","2826","127","83.5","6.9","7.6","4.6","0.4","0.8","0.0","1.2","0.4","0.7","4.7","3.4","3.4","2.7","20.4","6.3","71.4","7.5","0.0","1.2","15.4","4.7","43.5","5.4","41.2","5.3","1569","152","21.9","7.8","78.1","7.8","73.0","7.8","19.6","7.2","7.5","5.2","1257","166","73.3","9.5","73.3","9.5","0.0","2.7","26.7","9.5","23.2","9.2","3.5","3.5","49.5","(X)","53.7","(X)","44.4","(X)","55197","6416","53772","6200","76115","35413","-","**","-","**","-","**","66974","52675","120553","26090","53218","24006","54617","6463","-","**","66667","48878","75355","10258","34583","6932","76362","11319","80625","30356","76045","12547","77232","18341","74188","26027","84632","213130","41509","5587","40921","9775","40921","9775","-","**","47109","15423","51161","17605","40455","21371","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081006202","Census Tract 62.02, Queens County, New York","2449","181","73.5","7.0","6.2","3.2","0.0","1.4","5.8","2.8","0.0","1.4","11.4","5.8","3.0","2.8","34.7","7.8","55.5","8.1","0.0","1.4","33.6","6.7","33.3","7.1","33.1","5.9","1620","208","44.6","10.1","55.4","10.1","72.8","9.2","23.1","8.8","4.1","4.7","829","178","49.7","13.5","45.6","12.9","4.1","3.6","50.3","13.5","38.4","13.7","11.9","9.4","58.8","(X)","66.9","(X)","41.5","(X)","55913","8586","53891","8637","58750","65417","-","**","87750","34916","-","**","54357","18737","108156","46420","63316","20594","49929","9263","-","**","78915","12513","63542","23959","31434","8561","58625","9012","59388","20426","54479","14905","71472","15692","50179","20667","14448","14029","42228","18941","27426","31145","26176","21593","68864","50634","63860","48085","38958","49383","89583","10266","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081006300","Census Tract 63, Queens County, New York","2626","148","66.6","7.0","2.1","2.5","0.0","1.3","23.4","5.6","0.0","1.3","5.0","3.5","2.8","2.6","14.5","5.1","57.7","6.9","8.8","4.0","55.3","7.5","25.0","6.4","11.0","3.4","720","167","37.4","9.8","62.6","9.8","87.2","7.2","7.1","5.6","5.7","5.1","1906","177","52.8","10.1","28.9","9.6","23.9","7.9","47.2","10.1","30.1","8.8","17.1","6.7","36.9","(X)","36.4","(X)","37.1","(X)","47817","7651","54300","11656","-","**","-","**","46667","19429","-","**","16800","51311","39242","35580","40591","13289","54250","11908","61250","29531","60278","21653","46424","6673","23906","7162","58176","17925","76546","107546","52750","16754","59257","22169","36726","17035","76250","48674","45717","6333","46029","10287","29615","23906","79821","70618","44196","14379","29688","13272","72188","41430","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081006501","Census Tract 65.01, Queens County, New York","1806","103","80.2","5.7","0.7","1.3","1.1","1.6","10.2","4.0","0.0","1.9","6.9","4.4","0.9","1.8","16.9","5.5","71.3","6.6","8.0","4.0","58.3","8.7","22.0","7.1","11.7","3.9","664","164","46.4","13.0","53.6","13.0","77.1","12.3","19.9","11.7","3.0","4.6","1142","171","54.2","10.4","38.0","10.1","16.2","7.9","45.8","10.4","24.4","8.5","21.4","8.7","36.7","(X)","36.4","(X)","35.9","(X)","53235","4630","55593","7919","-","**","-","**","51522","43705","-","**","31875","11163","-","**","37740","9610","56123","8354","57574","19655","62794","14690","32574","20177","16667","13610","56964","22932","70370","52804","55714","20865","70000","19864","42500","35456","-","**","49911","8425","41954","9291","43125","15953","41575","37166","54189","13910","47813","17900","77857","51550","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081006502","Census Tract 65.02, Queens County, New York","1692","118","80.6","6.4","5.1","4.4","0.0","2.0","7.8","2.5","0.0","2.0","6.5","4.3","0.0","2.0","21.2","6.9","64.8","8.0","7.6","4.1","48.3","8.1","28.7","7.1","15.3","5.9","788","171","21.2","9.8","78.8","9.8","68.5","13.7","16.8","10.0","14.7","10.2","904","155","46.5","12.9","29.2","10.9","17.3","10.2","53.5","12.9","38.3","12.0","15.3","7.3","34.0","(X)","42.6","(X)","26.5","(X)","55000","15553","60430","14684","25647","7846","-","**","111447","44591","-","**","43563","13891","-","**","43125","9877","66726","17364","36458","26137","71034","13360","48846","26052","22292","22889","72000","29370","77875","24563","56875","43802","70500","31344","43477","5750","108462","56655","52321","17469","46818","23232","33810","15626","70517","34669","62266","20266","39000","29509","137857","121287","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081006900","Census Tract 69, Queens County, New York","1844","147","77.8","7.3","0.0","1.9","0.0","1.9","13.4","5.6","0.0","1.9","6.5","4.5","2.3","2.0","30.8","8.0","53.5","8.1","8.4","5.3","50.9","8.6","20.4","6.9","20.3","5.4","888","183","39.0","12.3","61.0","12.3","62.6","11.5","18.0","8.8","19.4","11.5","956","182","59.0","10.7","45.2","11.0","13.8","5.9","41.0","10.7","16.9","8.0","24.1","10.7","34.8","(X)","31.2","(X)","31.8","(X)","52549","7371","54681","7178","-","**","-","**","38438","13274","-","**","51656","18608","9886","111013","54891","12910","53304","14824","24464","83364","66176","16708","47054","15844","17102","13725","57756","13244","38375","11462","59801","24548","51326","9363","37297","16382","71813","25980","36548","12685","28750","8526","19625","15634","75441","17623","65000","19660","32188","30579","76771","41087","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081007100","Census Tract 71, Queens County, New York","1734","118","69.0","7.0","0.9","1.4","0.0","2.0","18.6","4.9","0.0","2.0","8.4","5.4","3.1","2.6","16.8","6.5","58.8","7.8","3.0","2.2","48.3","7.2","37.1","6.9","11.6","5.1","761","139","30.1","11.1","69.9","11.1","73.7","11.5","9.6","7.2","16.7","11.1","973","161","54.6","9.3","48.6","10.2","6.0","4.9","45.4","9.3","40.8","9.7","4.6","4.1","30.9","(X)","35.9","(X)","26.9","(X)","44653","11899","51042","16065","-","**","-","**","34620","18811","-","**","27311","37797","68854","65220","45887","7520","48472","18838","53409","68045","56705","7901","36356","8821","14125","14458","62625","27770","47056","62373","65143","27485","69598","23640","28924","1625","43438","18533","29714","13096","28958","21369","27196","9922","87969","73592","29821","16712","29792","15924","50156","78059","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081007300","Census Tract 73, Queens County, New York","1986","135","76.7","6.8","0.9","1.5","0.0","1.7","16.0","5.8","0.0","1.7","5.0","3.8","1.5","1.5","11.6","4.5","71.5","7.5","7.0","4.8","59.8","7.3","23.5","5.6","9.7","4.3","957","185","41.4","12.7","58.6","12.7","71.3","11.0","14.1","8.5","14.6","8.9","1029","198","50.1","11.3","40.5","10.4","9.6","5.0","49.9","11.3","35.4","10.3","14.5","8.3","23.5","(X)","39.8","(X)","8.4","(X)","59886","6887","60142","10556","-","**","-","**","64226","30976","-","**","24750","64646","35688","39249","44290","11516","61591","14299","47468","18123","67885","39014","54087","15454","31207","25615","72396","24502","54712","13161","86490","14569","83304","22478","24250","19507","97647","70100","51849","9066","51563","5530","50703","5167","85074","41894","60430","48713","33056","20611","127978","29860","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081007500","Census Tract 75, Queens County, New York","2055","132","82.1","6.5","1.9","1.8","0.0","1.7","7.9","3.0","0.0","1.7","7.3","5.3","0.7","1.4","27.7","6.0","62.3","6.5","3.4","3.1","40.0","6.1","29.0","5.4","27.6","4.5","713","162","46.3","12.7","53.7","12.7","71.5","9.8","23.7","9.1","4.8","4.9","1342","195","58.1","8.9","46.4","8.5","11.7","5.9","41.9","8.9","32.8","10.0","9.1","4.4","25.4","(X)","25.4","(X)","25.3","(X)","34386","11383","37500","12318","40938","37652","-","**","19043","3644","-","**","24980","37664","-","**","24629","13222","51875","16945","2,500-","***","55197","24163","34840","16977","20799","7503","34264","10228","28958","20543","49712","20087","34041","7871","40234","57352","40735","20374","32321","13812","29537","12360","22079","4416","126518","63755","41585","21637","24303","19322","130798","20512","(X)","(X)","(X)","(X)","(X)","(X)"
