"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M"
"1400000US36081026700","Census Tract 267, Queens County, New York","1928","115","42.5","7.3","1.3","1.5","1.5","2.2","47.7","7.2","0.0","1.7","6.4","5.3","0.6","1.0","42.7","7.9","5.7","4.1","1.3","1.9","50.5","8.0","30.4","8.5","17.7","6.5","1431","170","32.1","8.6","67.9","8.6","49.3","11.3","26.2","9.1","24.5","9.0","497","141","48.7","18.1","34.0","14.0","14.7","11.0","51.3","18.1","37.8","18.2","13.5","13.0","41.8","(X)","41.2","(X)","34.6","(X)","55722","22160","65072","18254","37083","69474","-","**","40741","32620","-","**","44127","65197","-","**","57650","22977","42331","54569","-","**","64259","10305","44194","6929","34583","25758","59539","11592","63056","29425","58459","14007","62944","5593","26648","25861","71780","30189","29550","13380","28100","21017","13405","9377","71356","5877","31510","18695","21282","11241","72188","59355","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081026901","Census Tract 269.01, Queens County, New York","1691","80","49.3","9.9","2.1","3.4","0.0","1.9","35.9","8.4","0.0","1.9","12.7","5.5","0.0","1.9","54.9","8.6","7.0","3.4","4.4","3.8","46.7","8.7","36.4","9.7","12.4","6.2","1141","164","43.3","9.6","56.7","9.6","52.2","11.4","22.5","9.3","25.2","9.7","550","163","46.0","18.1","33.1","15.6","12.9","12.1","54.0","18.1","38.4","17.7","15.6","13.5","42.1","(X)","35.2","(X)","41.8","(X)","44340","10143","41844","26475","-","**","-","**","46250","16510","-","**","48299","26802","-","**","48715","16045","38207","39497","77589","54559","43889","17672","48843","8380","14091","5316","49814","7962","47545","16831","53216","6987","55793","16864","15625","19689","53828","4427","31476","6724","30568","33800","21667","17689","78563","9674","31615","7563","30122","20695","53000","60337","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081026902","Census Tract 269.02, Queens County, New York","1446","128","41.7","9.4","2.2","3.4","0.0","2.2","50.8","9.4","0.0","2.2","5.3","4.3","0.0","2.2","37.9","8.5","9.1","5.8","0.0","2.2","35.6","11.2","44.1","11.3","20.3","8.4","907","184","43.3","15.6","56.7","15.6","62.0","13.1","26.6","13.4","11.5","9.4","539","188","41.2","17.2","33.2","16.1","8.0","11.8","58.8","17.2","33.4","17.9","25.4","17.2","46.0","(X)","48.6","(X)","36.0","(X)","42969","15864","47716","18129","-","**","-","**","35800","18446","-","**","9145","60291","-","**","46250","21660","45750","43817","-","**","50696","14548","34712","14770","36724","11828","45101","17827","50268","13396","35524","17014","49355","7979","26817","9211","19741","60412","35495","9854","31395","26284","32772","45857","-","**","44688","39389","36964","55064","60272","36712","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081027000","Census Tract 270, Queens County, New York","467","57","3.0","3.8","81.6","10.5","0.0","6.7","0.0","6.7","0.0","6.7","15.4","11.0","0.0","6.7","16.9","11.1","1.5","3.2","0.0","6.7","22.3","9.7","58.9","15.0","18.8","10.6","403","53","41.9","11.9","58.1","11.9","49.4","16.3","41.7","17.3","8.9","7.9","64","49","42.2","39.2","42.2","39.2","0.0","37.0","57.8","39.2","57.8","39.2","0.0","37.0","43.7","(X)","47.9","(X)","17.2","(X)","56607","18568","51250","14099","54665","18727","-","**","-","**","-","**","72083","197457","-","**","106806","137947","-","**","-","**","71875","64931","53242","24775","59167","85809","66979","22702","66146","23644","70909","50363","80329","28769","53516","49309","102750","83123","14662","54003","54306","39186","54306","39186","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081027100","Census Tract 271, Queens County, New York","2728","105","40.8","7.3","2.3","2.0","0.0","1.2","44.2","5.4","0.0","1.2","9.7","4.6","3.0","2.7","44.2","5.2","8.7","3.3","6.9","4.4","41.9","6.8","36.4","6.8","14.8","4.5","1930","163","51.3","7.8","48.7","7.8","63.7","8.3","24.6","7.6","11.8","6.3","798","164","55.8","14.8","49.5","15.7","6.3","7.3","44.2","14.8","42.5","14.8","1.8","2.7","38.6","(X)","37.3","(X)","32.3","(X)","37190","5413","37045","17413","54167","41936","-","**","37474","5543","-","**","27250","21690","63750","72333","36719","14767","28750","15773","26440","41822","37392","5761","47831","6440","16250","9585","36690","4676","34730","9489","40000","10383","40673","5954","30714","11666","28266","16522","24268","15734","19712","13919","21469","16120","2,500-","***","36317","11809","36629","5423","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081027200","Census Tract 272, Queens County, New York","597","17","0.0","5.3","95.8","6.1","0.0","5.3","0.0","5.3","0.0","5.3","4.2","6.1","0.0","5.3","4.2","6.1","0.0","5.3","2.3","3.7","33.8","18.8","34.8","14.7","29.0","15.9","370","89","25.7","15.5","74.3","15.5","19.2","14.8","59.5","19.2","21.4","13.7","227","92","67.8","39.5","55.5","37.1","12.3","20.5","32.2","39.5","0.0","13.3","32.2","39.5","67.3","(X)","73.5","(X)","57.3","(X)","51157","32510","-","**","52315","32516","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","82740","24230","36223","11558","27566","30676","37073","24581","51250","25794","36067","24294","91458","87426","36354","24327","31994","100974","71141","78478","19605","45550","17763","16445","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081027300","Census Tract 273, Queens County, New York","2427","139","53.2","6.7","4.6","2.8","0.5","0.8","12.3","4.9","0.0","1.3","23.8","6.6","5.6","3.5","72.9","5.4","5.9","3.1","2.1","2.4","40.5","6.7","44.2","7.4","13.2","4.7","1928","184","41.5","7.8","58.5","7.8","52.1","9.3","29.3","7.9","18.7","6.9","499","159","49.1","16.3","36.1","14.9","13.0","11.3","50.9","16.3","31.5","16.5","19.4","14.7","45.0","(X)","42.9","(X)","35.5","(X)","48136","13042","38864","12944","51012","50677","-","**","83139","15186","-","**","51250","20323","24107","60000","39136","12646","29848","20513","22031","192161","47031","13736","49663","16320","57656","88671","47528","8923","32679","8534","54128","6413","54342","11562","32021","4740","51250","9366","30110","8842","38698","38723","28750","37114","59297","67699","29531","6057","14010","21623","32393","35634","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081027400","Census Tract 274, Queens County, New York","606","31","4.8","4.4","86.1","9.4","2.0","3.1","0.0","5.2","0.0","5.2","4.6","7.4","2.5","3.4","14.2","9.9","0.0","5.2","0.0","5.2","50.5","12.5","25.9","10.9","23.6","11.2","526","61","37.6","13.3","62.4","13.3","41.8","15.8","39.4","14.3","18.8","13.4","80","57","48.8","42.1","48.8","42.1","0.0","32.1","51.3","42.1","7.5","14.5","43.8","46.5","42.4","(X)","43.3","(X)","20.0","(X)","66458","14398","66146","36681","68871","17376","-","**","-","**","-","**","-","**","55938","31253","67083","160655","-","**","-","**","55625","29594","113021","64220","62750","45691","69355","18082","69194","23254","76000","32114","83125","15055","44896","25115","163371","155252","40500","20842","30625","45076","30625","45076","-","**","41036","4162","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081027500","Census Tract 275, Queens County, New York","2140","123","53.8","7.4","4.6","3.0","0.6","0.9","22.5","4.7","0.6","0.9","15.0","5.9","2.9","2.4","58.9","5.9","14.4","4.8","2.9","2.8","32.1","7.1","43.6","7.3","21.4","6.5","1401","183","40.3","9.2","59.7","9.2","66.5","10.8","20.3","9.7","13.3","7.3","739","169","60.8","13.7","55.9","13.3","4.9","5.8","39.2","13.7","24.1","14.1","15.2","11.0","48.3","(X)","47.0","(X)","48.8","(X)","47530","7466","50174","9825","29896","18437","-","**","42308","11774","-","**","43258","24959","46339","76605","45813","10980","56115","10940","80040","107212","46250","23286","48768","6911","38646","37850","52257","8886","46375","20461","53482","12917","56228","10207","31859","10236","58750","19942","24199","9932","19458","5248","18608","6776","26800","29203","49583","65465","23333","23478","108309","42665","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081027600","Census Tract 276, Queens County, New York","387","47","7.8","8.9","75.2","16.6","0.0","8.1","1.8","3.2","0.0","8.1","14.2","13.0","1.0","1.9","19.9","17.5","0.0","8.1","0.0","8.1","48.6","18.8","43.9","19.0","7.5","7.5","292","61","55.1","23.9","44.9","23.9","50.3","16.4","49.7","16.4","0.0","10.5","95","60","45.3","40.0","42.1","40.5","3.2","6.3","54.7","40.0","20.0","27.8","34.7","42.6","41.1","(X)","46.6","(X)","24.2","(X)","53164","29237","52656","75204","52734","34569","-","**","-","**","-","**","68523","123191","-","**","52734","75804","-","**","-","**","63750","83774","36125","35976","53203","32901","57750","22332","44063","27177","80972","18778","116131","185923","37366","17719","-","**","33563","21595","35188","2055","35000","1934","-","**","19167","89542","100673","111560","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081027700","Census Tract 277, Queens County, New York","2788","156","54.3","7.3","4.0","2.5","0.0","1.2","17.5","4.9","0.0","1.2","22.6","6.6","1.5","1.4","61.2","5.3","14.9","4.5","1.0","1.5","48.0","7.0","42.8","6.9","8.3","2.9","1785","214","55.0","8.9","45.0","8.9","50.4","8.1","26.1","6.8","23.5","9.0","1003","218","41.9","13.1","40.6","13.5","1.3","2.1","58.1","13.1","38.3","13.1","19.8","12.6","41.1","(X)","41.8","(X)","36.9","(X)","40477","4652","40093","8539","28690","31973","-","**","48464","18197","-","**","40925","29302","33929","197032","37372","8091","47895","23102","-","**","41334","9562","40339","9137","35156","17313","43750","16252","36760","11209","64697","22308","41540","9590","41058","25457","70612","22532","31960","3305","29375","9324","29036","11076","-","**","33371","8653","32244","5371","62824","37086","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081027800","Census Tract 278, Queens County, New York","833","36","1.4","2.2","79.7","8.2","3.2","3.6","0.0","3.8","0.0","3.8","14.5","7.9","1.1","1.3","18.7","7.6","0.0","3.8","1.0","1.8","35.1","9.5","49.7","10.1","14.3","6.5","600","80","63.7","10.0","36.3","10.0","29.3","11.8","67.2","11.0","3.5","5.1","233","74","88.8","11.0","88.8","11.0","0.0","13.0","11.2","11.0","11.2","11.0","0.0","13.0","52.3","(X)","52.3","(X)","52.4","(X)","34219","10141","-","**","40595","12680","40250","75014","-","**","-","**","13565","3968","19750","412843","14074","4518","-","**","2,500-","***","41548","19876","26250","17894","28472","17769","40122","9848","40854","8294","34063","26183","60192","48213","32969","10451","51544","27170","16023","10933","13229","12688","13229","12688","-","**","65500","74494","65500","74494","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081027900","Census Tract 279, Queens County, New York","2329","133","61.9","7.1","2.3","2.1","0.0","1.4","11.5","2.3","0.0","1.4","21.4","6.9","3.0","2.4","64.6","6.0","21.6","5.0","2.4","2.9","27.9","7.1","47.1","7.6","22.6","4.5","1396","176","41.3","9.8","58.7","9.8","63.3","9.7","26.3","9.4","10.5","6.5","933","191","66.9","10.8","55.5","11.5","11.4","6.7","33.1","10.8","19.2","8.9","13.9","9.8","38.2","(X)","32.4","(X)","42.7","(X)","43165","8316","42902","14798","78224","11888","-","**","45363","17942","-","**","41250","14120","48365","12149","42131","10678","45156","27480","31637","19043","48750","14283","53500","14770","30549","7485","54795","8257","41295","8604","61000","14013","55538","10412","53373","18488","61786","44042","30845","9711","24479","5752","19600","10799","60625","33270","36863","21115","33550","21922","97586","137124","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081028000","Census Tract 280, Queens County, New York","453","64","0.0","6.9","94.9","4.5","0.0","6.9","0.0","6.9","0.0","6.9","3.8","4.7","1.3","2.4","5.3","4.8","0.0","6.9","1.1","2.2","41.7","12.7","47.5","14.2","9.7","6.0","413","71","68.0","11.4","32.0","11.4","56.4","15.1","34.1","15.0","9.4","9.5","40","36","100.0","46.9","100.0","46.9","0.0","46.9","0.0","46.9","0.0","46.9","0.0","46.9","48.8","(X)","49.6","(X)","40.0","(X)","76719","42419","-","**","93182","44779","-","**","-","**","-","**","22875","27008","-","**","101000","138825","-","**","-","**","100625","32194","57083","32113","47143","153172","64760","54515","93672","54346","58750","41367","101250","11625","62644","25562","45739","3093","45556","45213","45556","45213","45556","45213","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081028100","Census Tract 281, Queens County, New York","2382","130","66.4","7.9","3.1","3.2","0.0","1.4","8.9","3.0","0.0","1.4","18.8","7.7","2.9","2.3","53.9","6.4","36.5","6.4","2.4","3.0","36.9","6.4","31.9","8.0","28.8","6.9","1266","277","39.0","11.7","61.0","11.7","64.9","13.3","24.2","11.6","10.8","7.8","1116","252","54.1","13.0","40.2","11.9","13.9","10.9","45.9","13.0","28.0","11.2","17.9","10.2","32.2","(X)","30.5","(X)","34.1","(X)","61757","9364","59906","7746","82340","15304","-","**","69656","59274","-","**","48495","33001","34737","27267","49329","27527","63260","6502","80673","123601","72981","25756","67344","29394","26199","10773","61111","9729","49468","17188","67188","13918","68345","10496","36938","24052","63211","11679","62857","31240","71591","54639","22452","14871","104965","13782","56214","45342","26141","11577","83021","6587","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081028200","Census Tract 282, Queens County, New York","466","42","0.0","6.7","94.2","7.0","0.0","6.7","1.3","1.9","0.0","6.7","4.5","6.9","0.0","6.7","4.5","6.9","0.0","6.7","0.0","6.7","26.6","15.1","48.5","14.1","24.9","10.6","356","57","39.0","17.5","61.0","17.5","42.7","17.3","57.3","17.3","0.0","8.7","110","53","92.7","12.1","80.9","16.5","11.8","12.4","7.3","12.1","7.3","12.1","0.0","25.2","42.3","(X)","41.0","(X)","32.7","(X)","63889","18356","-","**","66696","21445","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","48750","43673","76719","24300","63611","12465","77976","9411","77422","19330","78750","33779","78600","3540","62059","34942","-","**","47946","26958","47625","36298","29844","34746","102031","15255","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081028300","Census Tract 283, Queens County, New York","3030","114","60.8","6.3","4.1","3.2","0.7","1.2","18.8","5.3","0.0","1.1","13.4","4.1","2.3","2.1","47.5","5.7","30.7","5.1","0.9","1.1","41.5","5.0","39.1","5.0","18.5","4.6","1490","218","48.1","8.5","51.9","8.5","64.7","9.6","24.4","8.3","10.9","5.4","1540","227","48.4","10.1","42.2","9.4","6.2","5.8","51.6","10.1","44.4","10.7","7.1","5.2","33.8","(X)","34.0","(X)","32.8","(X)","46622","10787","50750","6382","53611","38197","-","**","32140","21068","-","**","34698","11900","91964","247905","42222","17087","48571","15602","72589","141028","65420","21257","37674","15101","25053","12946","40682","10257","38680","15421","44488","10526","52357","21353","34178","10727","28365","56415","44352","9080","27679","15318","21237","11687","190236","341014","53426","13143","52593","11882","61957","37311","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081028400","Census Tract 284, Queens County, New York","949","88","1.3","2.3","88.7","8.5","0.0","3.4","3.3","5.0","0.0","3.4","4.7","5.5","2.0","3.1","2.2","3.6","1.3","2.3","0.0","3.4","29.2","11.0","55.3","11.2","15.5","7.5","810","108","28.8","11.9","71.2","11.9","37.3","11.5","49.4","12.4","13.3","9.0","139","73","92.8","14.6","77.7","21.1","15.1","16.5","7.2","14.6","0.0","20.7","7.2","14.6","57.0","(X)","61.2","(X)","32.4","(X)","71767","19416","-","**","71034","18581","-","**","-","**","-","**","42656","66890","-","**","-","**","-","**","-","**","80787","45467","71422","14423","62750","38463","70117","16887","70625","20206","65250","26561","83500","47998","56948","10050","71700","19978","64250","57231","42159","65417","36875","85916","42386","90431","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081028500","Census Tract 285, Queens County, New York","1998","127","72.0","7.0","0.0","1.6","0.0","1.6","14.7","4.7","0.0","1.6","8.7","5.0","4.6","2.9","32.9","6.3","50.1","6.7","3.7","2.9","35.3","7.1","36.9","6.6","24.2","6.7","1083","162","35.5","8.5","64.5","8.5","67.7","13.5","20.3","12.6","12.0","10.2","915","160","55.5","12.1","50.7","11.9","4.8","4.4","44.5","12.1","33.9","11.4","10.6","9.7","28.8","(X)","21.5","(X)","33.4","(X)","66346","5183","66947","6354","-","**","-","**","65786","25688","-","**","50417","44242","74265","60689","50990","23592","90815","30661","67404","89882","67428","34663","86094","37817","29873","3036","80609","22356","65368","57738","82222","26317","100955","12199","28964","10227","67308","114911","51302","23592","31395","14615","30116","6304","201875","202213","66660","17129","59444","42513","67288","218827","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081028700","Census Tract 287, Queens County, New York","2725","124","61.4","6.6","1.5","1.5","0.5","0.9","23.8","4.2","0.0","1.2","10.8","5.6","2.0","1.7","36.6","6.3","37.1","6.1","0.4","0.7","30.0","5.6","46.9","5.4","22.6","4.1","1466","207","35.2","8.2","64.8","8.2","59.3","9.4","28.9","8.6","11.8","8.3","1259","217","39.3","9.8","30.3","9.7","9.0","6.3","60.7","9.8","50.7","10.4","10.0","5.2","33.4","(X)","36.6","(X)","26.4","(X)","43058","7163","42489","5376","81146","49391","-","**","45217","14423","-","**","35804","37692","91250","64028","36101","9951","55417","19471","-","**","70086","21760","44781","9348","31694","7650","47727","11547","43472","21206","50250","16341","55102","16796","36756","5919","80458","2235","40641","5009","30182","10650","26167","10396","31432","41351","46607","18508","43333","14329","93333","99870","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081028800","Census Tract 288, Queens County, New York","1200","107","0.0","2.7","94.6","4.9","0.0","2.7","1.8","2.2","0.0","2.7","3.6","4.3","0.0","2.7","4.9","4.7","0.0","2.7","4.3","4.1","26.2","8.7","43.3","9.1","26.2","7.8","1038","126","42.1","10.3","57.9","10.3","55.8","10.5","30.8","9.2","13.4","6.1","162","86","33.3","23.1","22.8","19.1","10.5","16.2","66.7","23.1","66.7","23.1","0.0","18.1","54.9","(X)","60.3","(X)","20.4","(X)","68750","10410","-","**","69981","8221","-","**","-","**","-","**","29353","9206","-","**","28405","21900","-","**","35978","37394","76875","18156","77214","25672","34583","20207","69545","8126","68432","8325","75233","13457","77557","20536","43900","30036","63672","26307","31618","9219","24688","13011","19625","8846","-","**","36304","13123","36304","13123","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081028900","Census Tract 289, Queens County, New York","2115","96","57.5","7.8","0.0","1.5","0.0","1.5","31.9","6.7","0.0","1.5","7.3","4.6","3.3","2.6","36.9","6.7","30.4","7.3","2.1","2.5","36.4","6.5","44.1","8.7","17.5","5.0","1045","169","54.6","12.3","45.4","12.3","83.3","8.8","13.9","8.1","2.9","3.4","1070","187","37.6","11.2","36.4","11.0","1.1","1.8","62.4","11.2","38.9","11.7","23.6","9.8","34.8","(X)","40.0","(X)","29.0","(X)","53574","15383","46419","10334","-","**","-","**","57833","29094","-","**","77071","38983","113448","59402","60091","24567","46356","6980","90603","139205","44193","19707","62991","8253","26932","18616","62625","8473","63459","8671","56296","27982","62768","11438","56349","24029","70156","10337","42050","3443","30098","11451","29231","11745","-","**","53438","13107","42192","5456","75357","12152","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081029100","Census Tract 291, Queens County, New York","2239","148","37.6","6.7","2.5","2.6","0.0","1.4","52.9","6.9","0.0","1.4","5.4","3.7","1.5","1.7","20.1","5.0","23.4","4.9","0.7","1.1","44.5","6.9","39.4","6.0","15.3","4.1","1360","210","41.3","9.4","58.8","9.4","76.9","9.3","9.4","6.3","13.7","7.0","879","171","53.4","11.6","49.7","11.8","3.6","4.2","46.6","11.6","40.5","11.8","6.1","5.8","34.8","(X)","46.5","(X)","14.9","(X)","49656","5800","54591","13291","96211","34586","-","**","46830","6893","-","**","13629","11415","52125","54802","22212","20797","64961","8732","-","**","49402","6960","63477","16853","14208","9760","49250","7254","32899","14318","59099","13440","41741","6037","66106","11165","57965","10117","48922","14572","52202","23091","50298","35640","112105","13978","42344","18972","41641","22819","93824","74837","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081029300","Census Tract 293, Queens County, New York","329","56","49.8","16.6","0.0","9.4","0.0","9.4","31.6","14.3","11.9","14.6","6.7","10.5","0.0","9.4","36.2","19.6","20.4","12.9","0.0","9.4","36.2","19.2","41.3","16.0","22.5","18.5","263","58","42.2","20.1","57.8","20.1","63.9","19.2","14.1","13.3","22.1","18.8","66","47","66.7","31.0","66.7","31.0","0.0","36.3","33.3","31.0","21.2","24.3","12.1","18.8","55.9","(X)","60.5","(X)","37.9","(X)","58558","9985","65250","28307","-","**","-","**","36316","18780","-","**","-","**","-","**","67188","44398","45625","104428","-","**","70313","44912","65750","42010","58141","21852","65149","13313","32125","11867","66607","50038","58974","14348","66761","20965","85326","109857","21125","6652","19792","1873","19792","1873","-","**","46250","37177","32188","27092","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081029400","Census Tract 294, Queens County, New York","2134","156","1.8","1.7","88.9","4.3","0.0","1.5","2.0","2.1","0.0","1.5","7.3","3.9","0.0","1.5","9.8","4.9","1.0","1.2","2.4","3.0","31.5","9.1","42.5","9.3","23.5","5.7","1436","192","53.1","10.2","46.9","10.2","42.1","9.3","37.0","9.9","20.9","9.0","698","182","54.6","15.0","50.4","15.0","4.2","4.5","45.4","15.0","31.1","13.0","14.3","12.8","48.8","(X)","55.0","(X)","36.0","(X)","59000","12297","22750","16753","60525","12901","-","**","62813","67146","-","**","39583","57065","-","**","70156","67851","24250","105668","39821","47004","54514","24361","78606","16190","24034","10195","63158","18076","54489","26438","74732","21949","71947","12470","90859","51030","34929","10670","42895","9646","41580","15473","40896","17584","102583","75836","44178","16713","31713","24209","126585","27448","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081029500","Census Tract 295, Queens County, New York","1575","97","66.4","5.7","3.2","2.3","0.0","2.0","25.0","5.8","0.0","2.0","3.8","2.5","1.6","1.8","13.6","4.6","56.4","6.4","3.2","3.7","46.6","6.9","30.4","6.0","19.7","5.7","889","132","49.5","9.9","50.5","9.9","74.1","8.5","18.7","7.8","7.2","4.8","686","104","61.7","10.6","40.5","12.7","21.1","11.1","38.3","10.6","37.0","10.3","1.3","1.6","31.2","(X)","28.9","(X)","32.9","(X)","68059","10730","70000","8095","55625","84843","-","**","52300","25137","-","**","72083","81177","128047","174858","70053","34900","70341","6616","9952","103356","71920","5042","74828","12729","25688","8443","71601","6077","72214","7512","70625","15565","74063","5513","44545","21323","51875","23335","55455","32174","57772","34368","25500","28742","84650","32088","42375","40489","41250","42946","82750","70483","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081029700","Census Tract 297, Queens County, New York","686","62","61.1","14.4","2.6","3.9","0.0","4.6","22.4","13.7","0.0","4.6","10.6","8.4","3.2","4.1","29.0","12.5","44.6","12.6","1.7","2.9","40.2","12.8","35.7","11.9","22.3","7.4","473","85","51.4","12.1","48.6","12.1","78.4","9.8","18.0","8.1","3.6","5.8","213","67","73.2","17.7","44.1","17.2","29.1","14.4","26.8","17.7","10.8","13.2","16.0","15.1","46.1","(X)","45.2","(X)","47.9","(X)","62708","10488","70347","14532","34231","53220","-","**","53274","2968","-","**","40938","50806","74615","45719","63527","39864","71250","15990","-","**","73214","15138","65781","25565","37250","17353","63958","17987","51635","27612","113646","24716","70795","12508","16709","7186","-","**","60938","29262","60833","42469","19833","18215","83478","45760","62566","54748","21513","11587","64079","25110","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081029900","Census Tract 299, Queens County, New York","0","89","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0","89","-","**","-","**","-","**","-","**","-","**","0","89","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","-","(X)","-","(X)","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081030600","Census Tract 306, Queens County, New York","1211","92","0.0","2.6","92.0","6.3","0.0","2.6","1.7","2.4","0.0","2.6","0.0","2.6","6.3","5.8","6.6","4.2","0.0","2.6","2.6","3.0","38.7","9.7","42.5","10.5","16.1","5.2","1014","116","50.2","9.9","49.8","9.9","60.5","10.5","34.9","10.4","4.6","4.5","197","84","71.1","20.8","55.3","23.3","15.7","17.3","28.9","20.8","28.9","20.8","0.0","15.2","49.5","(X)","50.4","(X)","13.2","(X)","79116","9250","-","**","78598","9209","-","**","-","**","-","**","-","**","62375","188174","67917","33132","-","**","84405","79649","80319","12920","73787","21073","79102","15893","79817","9585","69479","23333","81172","28808","82532","16817","47101","42109","94904","55525","72739","37398","74125","25891","73156","68529","84345","1957","48250","13929","48250","13929","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
