city,tract,county,BoroCTLbl,Total,Mobile_Dependent,Wired_Broadband,No_Internet
 New York,178,Manhattan,Manhattan 178,1764,150,1138,438
 New York,188,Manhattan,Manhattan 188,2296,144,1356,638
 New York,203,Manhattan,Manhattan 203,344,28,202,36
 New York,139,Manhattan,Manhattan 139,6302,435,4671,905
 New York,145,Manhattan,Manhattan 145,2929,188,2533,119
 New York,147,Manhattan,Manhattan 147,1598,43,1421,43
 New York,64,Manhattan,Manhattan 64,4395,344,3716,179
 New York,65,Manhattan,Manhattan 65,3162,131,2515,385
 New York,125,Manhattan,Manhattan 125,1511,32,1308,110
 New York,201.01,Manhattan,Manhattan 201.01,271,6,199,8
 New York,78,Manhattan,Manhattan 78,4766,177,4285,280
 New York,112.02,Manhattan,Manhattan 112.02,191,0,175,12
 New York,143,Manhattan,Manhattan 143,0,0,0,0
 New York,174.01,Manhattan,Manhattan 174.01,2024,159,1120,677
 New York,207.01,Manhattan,Manhattan 207.01,1189,25,916,50
 New York,32,Manhattan,Manhattan 32,4700,274,2448,842
 New York,146.01,Manhattan,Manhattan 146.01,2459,212,2160,75
 New York,138,Queens,Queens 138,1429,135,959,321
 New York,143,Queens,Queens 143,1610,113,1215,176
 New York,159,Queens,Queens 159,1743,40,1451,184
 New York,168,Queens,Queens 168,858,30,664,118
 New York,169,Queens,Queens 169,2551,161,1909,431
 New York,171,Queens,Queens 171,0,0,0,0
 New York,184.01,Queens,Queens 184.01,678,135,414,119
 New York,42,Queens,Queens 42,1234,117,986,114
 New York,45,Queens,Queens 45,1488,35,1113,324
 New York,47,Queens,Queens 47,1705,33,1246,400
 New York,61,Queens,Queens 61,2775,169,2232,326
 New York,77,Queens,Queens 77,730,36,605,48
 New York,69,Queens,Queens 69,1562,53,1240,187
 New York,75,Queens,Queens 75,2017,220,1545,223
 New York,262,Queens,Queens 262,348,31,217,63
 New York,593,Queens,Queens 593,1498,16,1193,269
 New York,598,Queens,Queens 598,569,50,364,107
 New York,600,Queens,Queens 600,378,35,275,46
 New York,616.01,Queens,Queens 616.01,738,60,529,122
 New York,620,Queens,Queens 620,481,99,245,133
 New York,625,Queens,Queens 625,872,85,692,71
 New York,635,Queens,Queens 635,970,31,782,152
 New York,656,Queens,Queens 656,1452,100,1178,128
 New York,660,Queens,Queens 660,1024,62,788,156
 New York,683,Queens,Queens 683,1642,157,1219,245
 New York,716,Queens,Queens 716,0,0,0,0
 New York,657.02,Queens,Queens 657.02,744,41,539,158
 New York,680,Queens,Queens 680,1465,421,803,119
 New York,721,Queens,Queens 721,2100,197,1486,262
 New York,779.03,Queens,Queens 779.03,1162,141,791,182
 New York,846.02,Queens,Queens 846.02,200,0,189,11
 New York,166,Queens,Queens 166,1064,26,794,194
 New York,150,Queens,Queens 150,651,42,448,115
 New York,153,Queens,Queens 153,878,36,703,131
 New York,157,Queens,Queens 157,603,44,442,105
 New York,170,Queens,Queens 170,738,22,574,110
 New York,645,Queens,Queens 645,739,24,570,114
 New York,661,Queens,Queens 661,602,31,450,111
 New York,664,Queens,Queens 664,2876,171,2434,255
 New York,690,Queens,Queens 690,977,231,525,208
 New York,697.02,Queens,Queens 697.02,1439,87,1018,265
 New York,719,Queens,Queens 719,984,86,694,175
 New York,769.02,Queens,Queens 769.02,639,30,513,77
 New York,790,Queens,Queens 790,786,226,411,126
 New York,818,Queens,Queens 818,1043,68,757,186
 New York,925,Queens,Queens 925,1126,171,595,303
 New York,838,Queens,Queens 838,1591,52,1350,150
 New York,840,Queens,Queens 840,1807,97,1421,241
 New York,918,Queens,Queens 918,7,0,7,0
 New York,87,Queens,Queens 87,1459,149,745,421
 New York,94,Queens,Queens 94,774,49,535,128
 New York,99,Queens,Queens 99,0,0,0,0
 New York,101,Queens,Queens 101,1041,55,803,135
 New York,295,Queens,Queens 295,1602,56,1284,184
 New York,580,Queens,Queens 580,1075,50,824,129
 New York,548,Queens,Queens 548,646,35,491,75
 New York,552,Queens,Queens 552,1008,40,802,156
 New York,566,Queens,Queens 566,441,54,355,22
 New York,590,Queens,Queens 590,422,49,328,34
 New York,33,Queens,Queens 33,1383,121,1160,85
 New York,62.01,Queens,Queens 62.01,2789,157,2004,535
 New York,62.02,Queens,Queens 62.02,2465,227,1801,269
 New York,65.01,Queens,Queens 65.01,1691,68,1445,162
 New York,65.02,Queens,Queens 65.02,1717,83,1370,190
 New York,85,Queens,Queens 85,327,6,247,58
 New York,107.01,Queens,Queens 107.01,0,0,0,0
 New York,123.01,Queens,Queens 123.01,1184,33,869,214
 New York,125,Queens,Queens 125,695,5,617,47
 New York,158.01,Queens,Queens 158.01,929,102,645,92
 New York,158.02,Queens,Queens 158.02,1218,178,827,168
 New York,181.01,Queens,Queens 181.01,1681,115,1304,227
 New York,181.02,Queens,Queens 181.02,1930,90,1436,290
 New York,185.01,Queens,Queens 185.01,1550,80,1239,163
 New York,185.02,Queens,Queens 185.02,1514,95,1168,201
 New York,194,Queens,Queens 194,811,76,553,114
 New York,199,Queens,Queens 199,176,12,123,41
 New York,205,Queens,Queens 205,391,37,233,60
 New York,253.01,Queens,Queens 253.01,1786,89,1399,218
 New York,253.02,Queens,Queens 253.02,1174,29,943,162
 New York,254,Queens,Queens 254,2922,251,1574,930
 New York,269.01,Queens,Queens 269.01,1657,209,1187,240
 New York,269.02,Queens,Queens 269.02,1243,141,768,303
 New York,294,Queens,Queens 294,2313,497,1204,583
 New York,306,Queens,Queens 306,1313,238,750,314
 New York,309.03,Queens,Queens 309.03,1692,46,1366,191
 New York,309.04,Queens,Queens 309.04,1094,41,802,212
 New York,357,Queens,Queens 357,1047,19,727,268
 New York,383.01,Queens,Queens 383.01,0,0,0,0
 New York,383.02,Queens,Queens 383.02,0,0,0,0
 New York,424,Queens,Queens 424,726,64,501,134
 New York,437.01,Queens,Queens 437.01,736,41,536,93
 New York,437.02,Queens,Queens 437.02,2285,172,1695,253
 New York,443.01,Queens,Queens 443.01,1241,79,683,411
 New York,443.02,Queens,Queens 443.02,1260,93,785,339
 New York,444,Queens,Queens 444,943,48,652,224
 New York,531,Queens,Queens 531,1222,65,995,127
 New York,534.01,Queens,Queens 534.01,635,84,472,68
 New York,536.01,Queens,Queens 536.01,514,33,404,73
 New York,582,Queens,Queens 582,1299,63,1083,108
 New York,607.01,Queens,Queens 607.01,32,0,32,0
 New York,655.01,Queens,Queens 655.01,0,0,0,0
 New York,613.01,Queens,Queens 613.01,1930,160,1367,299
 New York,613.02,Queens,Queens 613.02,0,0,0,0
 New York,622,Queens,Queens 622,654,35,553,66
 New York,657.03,Queens,Queens 657.03,1033,94,800,129
 New York,665.01,Queens,Queens 665.01,1358,59,1077,155
 New York,667.01,Queens,Queens 667.01,1009,112,735,147
 New York,671,Queens,Queens 671,869,17,694,137
 New York,713.03,Queens,Queens 713.03,2682,290,2123,202
 New York,713.04,Queens,Queens 713.04,3043,154,2174,550
 New York,713.05,Queens,Queens 713.05,2475,125,2011,253
 New York,713.06,Queens,Queens 713.06,3061,277,2345,364
 New York,717.01,Queens,Queens 717.01,2476,177,1683,516
 New York,717.02,Queens,Queens 717.02,1939,177,1348,377
 New York,723,Queens,Queens 723,839,66,675,77
 New York,749,Queens,Queens 749,534,35,467,32
 New York,757.01,Queens,Queens 757.01,2666,268,1949,280
 New York,757.02,Queens,Queens 757.02,2083,78,1830,141
 New York,779.06,Queens,Queens 779.06,1290,75,961,193
 New York,779.07,Queens,Queens 779.07,909,75,668,147
 New York,779.08,Queens,Queens 779.08,1215,155,902,99
 New York,797.01,Queens,Queens 797.01,2813,358,1632,726
 New York,797.02,Queens,Queens 797.02,1621,355,700,489
 New York,849,Queens,Queens 849,2302,512,1040,723
 New York,869,Queens,Queens 869,670,207,359,91
 New York,934.01,Queens,Queens 934.01,1473,136,1087,182
 New York,934.02,Queens,Queens 934.02,1718,98,1320,224
 New York,954,Queens,Queens 954,1675,91,1206,304
 New York,972.03,Queens,Queens 972.03,2467,120,1625,531
 New York,972.04,Queens,Queens 972.04,1036,140,663,190
 New York,997.03,Queens,Queens 997.03,1731,127,1433,156
 New York,997.04,Queens,Queens 997.04,3690,266,2965,395
 New York,997.05,Queens,Queens 997.05,1055,22,835,107
 New York,998.01,Queens,Queens 998.01,2574,135,2162,238
 New York,998.02,Queens,Queens 998.02,2676,251,1384,896
 New York,1008.01,Queens,Queens 1008.01,633,7,562,48
 New York,1008.02,Queens,Queens 1008.02,2558,237,1921,254
 New York,1085,Queens,Queens 1085,851,41,675,116
 New York,1093,Queens,Queens 1093,1075,27,879,137
 New York,1277,Queens,Queens 1277,1050,77,863,83
 New York,1291.03,Queens,Queens 1291.03,1963,81,1605,203
 New York,238,Queens,Queens 238,1496,149,1013,313
 New York,198,Queens,Queens 198,824,83,572,144
 New York,216,Queens,Queens 216,1832,154,1393,181
 New York,219,Queens,Queens 219,0,0,0,0
 New York,240,Queens,Queens 240,2078,156,1388,451
 New York,246,Queens,Queens 246,0,0,0,0
 New York,247,Queens,Queens 247,495,23,322,134
 New York,257,Queens,Queens 257,545,39,392,88
 New York,260,Queens,Queens 260,703,55,431,183
 New York,261,Queens,Queens 261,2296,167,1609,407
 New York,279,Queens,Queens 279,2406,94,1636,529
 New York,280,Queens,Queens 280,479,116,294,42
 New York,287,Queens,Queens 287,2676,65,2173,369
 New York,329,Queens,Queens 329,845,54,603,118
 New York,353,Queens,Queens 353,716,16,521,150
 New York,375,Queens,Queens 375,933,58,634,160
 New York,448,Queens,Queens 448,741,99,514,80
 New York,455,Queens,Queens 455,4726,485,2976,886
 New York,475,Queens,Queens 475,1380,130,1058,162
 New York,489,Queens,Queens 489,422,15,323,65
 New York,507,Queens,Queens 507,1335,68,1085,110
 New York,528,Queens,Queens 528,426,115,184,104
 New York,535,Queens,Queens 535,416,32,216,168
 New York,907,Queens,Queens 907,453,63,269,117
 New York,916.02,Queens,Queens 916.02,0,0,0,0
 New York,919,Queens,Queens 919,1570,187,1050,306
 New York,947,Queens,Queens 947,718,64,485,162
 New York,992,Queens,Queens 992,1392,78,928,352
 New York,1010.01,Queens,Queens 1010.01,3325,255,1954,1096
 New York,729,Queens,Queens 729,464,45,374,31
 New York,707,Queens,Queens 707,967,14,784,113
 New York,709,Queens,Queens 709,1045,46,838,134
 New York,775,Queens,Queens 775,959,72,830,57
 New York,792,Queens,Queens 792,679,140,440,81
 New York,793,Queens,Queens 793,0,0,0,0
 New York,803.01,Queens,Queens 803.01,1130,145,678,283
 New York,861,Queens,Queens 861,780,57,529,174
 New York,864,Queens,Queens 864,794,79,632,67
 New York,928,Queens,Queens 928,1238,64,1090,56
 New York,939,Queens,Queens 939,1622,277,1075,255
 New York,945,Queens,Queens 945,1163,70,879,197
 New York,987,Queens,Queens 987,834,35,682,93
 New York,999,Queens,Queens 999,0,0,0,0
 New York,1113,Queens,Queens 1113,784,24,672,71
 New York,1141,Queens,Queens 1141,825,0,657,101
 New York,1155,Queens,Queens 1155,673,88,445,120
 New York,1157,Queens,Queens 1157,1232,171,721,323
 New York,1185,Queens,Queens 1185,675,71,449,135
 New York,1187,Queens,Queens 1187,744,64,421,241
 New York,1195,Queens,Queens 1195,410,63,310,37
 New York,1227.01,Queens,Queens 1227.01,4443,188,3359,796
 New York,1283,Queens,Queens 1283,0,0,0,0
 New York,1385.01,Queens,Queens 1385.01,1479,46,1289,91
 New York,1429,Queens,Queens 1429,1169,114,873,136
 New York,1435,Queens,Queens 1435,734,69,543,72
 New York,1451.01,Queens,Queens 1451.01,406,19,323,64
 New York,1467,Queens,Queens 1467,1271,131,1013,119
 New York,276,Queens,Queens 276,416,133,148,116
 New York,282,Queens,Queens 282,530,106,298,75
 New York,283,Queens,Queens 283,3172,114,2731,207
 New York,285,Queens,Queens 285,2089,148,1371,463
 New York,289,Queens,Queens 289,2072,63,1499,356
 New York,1133,Queens,Queens 1133,628,65,481,61
 New York,1072.01,Queens,Queens 1072.01,772,0,668,84
 New York,103,Queens,Queens 103,1820,70,1369,309
 New York,119,Queens,Queens 119,678,20,521,117
 New York,135,Queens,Queens 135,587,32,448,81
 New York,161,Queens,Queens 161,773,47,560,115
 New York,136,Queens,Queens 136,843,52,659,90
 New York,141,Queens,Queens 141,665,25,515,93
 New York,145,Queens,Queens 145,881,37,685,153
 New York,163,Queens,Queens 163,1731,95,881,502
 New York,180,Queens,Queens 180,322,5,274,39
 New York,206,Queens,Queens 206,492,28,397,61
 New York,232,Queens,Queens 232,1789,156,1327,233
 New York,126.01,Queens,Queens 126.01,752,65,575,89
 New York,132,Queens,Queens 132,634,19,483,102
 New York,1072.02,Queens,Queens 1072.02,0,0,0,0
 New York,1151,Queens,Queens 1151,354,4,274,72
 New York,1201,Queens,Queens 1201,425,31,302,92
 New York,1203,Queens,Queens 1203,435,3,381,38
 New York,1211,Queens,Queens 1211,0,0,0,0
 New York,1215,Queens,Queens 1215,1278,58,996,156
 New York,1247,Queens,Queens 1247,1117,48,939,130
 New York,1367,Queens,Queens 1367,2306,238,1695,255
 New York,1385.02,Queens,Queens 1385.02,0,0,0,0
 New York,1471,Queens,Queens 1471,1222,59,1031,112
 New York,1529.02,Queens,Queens 1529.02,2177,111,1608,428
 New York,1617,Queens,Queens 1617,1518,77,1346,70
 New York,265,Queens,Queens 265,1389,65,1081,222
 New York,275,Queens,Queens 275,1985,108,1492,278
 New York,1032.02,Queens,Queens 1032.02,1920,179,1425,243
 New York,1175,Queens,Queens 1175,1889,206,1284,370
 New York,152,Queens,Queens 152,726,58,517,100
 New York,164,Queens,Queens 164,909,47,702,136
 New York,115,Queens,Queens 115,1095,0,877,149
 New York,151,Queens,Queens 151,1142,61,891,157
 New York,178,Queens,Queens 178,634,44,453,90
 New York,202,Queens,Queens 202,413,39,341,33
 New York,204,Queens,Queens 204,652,76,429,118
 New York,499,Queens,Queens 499,1637,167,1207,200
 New York,460,Queens,Queens 460,1911,325,993,525
 New York,479,Queens,Queens 479,1675,156,1312,161
 New York,506,Queens,Queens 506,433,82,253,86
 New York,511,Queens,Queens 511,744,13,573,112
 New York,517,Queens,Queens 517,703,31,569,99
 New York,522,Queens,Queens 522,492,98,255,115
 New York,530,Queens,Queens 530,648,131,418,87
 New York,539,Queens,Queens 539,1417,46,1081,258
 New York,545,Queens,Queens 545,1289,48,930,254
 New York,601,Queens,Queens 601,756,68,552,94
 New York,612,Queens,Queens 612,516,15,466,24
 New York,630,Queens,Queens 630,491,99,288,82
 New York,637,Queens,Queens 637,1136,120,829,178
 New York,646,Queens,Queens 646,979,151,645,153
 New York,650,Queens,Queens 650,854,159,586,103
 New York,711,Queens,Queens 711,2734,204,2166,304
 New York,769.01,Queens,Queens 769.01,2027,190,1509,221
 New York,779.05,Queens,Queens 779.05,1078,50,902,97
 New York,803.02,Queens,Queens 803.02,1047,100,720,188
 New York,845,Queens,Queens 845,2076,296,1005,715
 New York,846.01,Queens,Queens 846.01,893,66,696,83
 New York,929,Queens,Queens 929,2248,159,1574,464
 New York,938,Queens,Queens 938,2234,133,1306,721
 New York,855,Queens,Queens 855,2606,645,1102,823
 New York,174,Queens,Queens 174,693,22,543,91
 New York,837,Queens,Queens 837,1536,170,1084,256
 New York,857,Queens,Queens 857,1839,515,812,444
 New York,863,Queens,Queens 863,2394,425,1269,687
 New York,871,Queens,Queens 871,1066,169,562,304
 New York,916.01,Queens,Queens 916.01,1365,104,1033,167
 New York,942.01,Queens,Queens 942.01,1299,133,944,122
 New York,1033,Queens,Queens 1033,1424,107,1126,184
 New York,102,Queens,Queens 102,735,63,607,47
 New York,113,Queens,Queens 113,1813,63,1537,138
 New York,114,Queens,Queens 114,348,47,203,77
 New York,126.02,Queens,Queens 126.02,739,35,586,101
 New York,128,Queens,Queens 128,707,25,569,72
 New York,130,Queens,Queens 130,550,5,448,81
 New York,144,Queens,Queens 144,526,11,407,96
 New York,148,Queens,Queens 148,526,40,367,82
 New York,176,Queens,Queens 176,610,15,452,88
 New York,179,Queens,Queens 179,445,37,340,37
 New York,184.02,Queens,Queens 184.02,615,134,358,109
 New York,196,Queens,Queens 196,794,72,524,144
 New York,229,Queens,Queens 229,10,0,0,0
 New York,230,Queens,Queens 230,538,128,347,39
 New York,1029,Queens,Queens 1029,1349,52,1093,204
 New York,997.01,Queens,Queens 997.01,1243,112,938,113
 New York,1403,Queens,Queens 1403,810,64,688,46
 New York,1191,Queens,Queens 1191,978,72,673,206
 New York,1193,Queens,Queens 1193,708,53,553,98
 New York,1291.02,Queens,Queens 1291.02,1289,51,1116,77
 New York,220.01,Queens,Queens 220.01,2971,125,2407,357
 New York,243,Queens,Queens 243,1714,19,1327,289
 New York,270,Queens,Queens 270,458,15,350,71
 New York,278,Queens,Queens 278,846,127,368,328
 New York,281,Queens,Queens 281,2217,46,1720,387
 New York,334.01,Queens,Queens 334.01,1041,158,579,258
 New York,347,Queens,Queens 347,994,52,685,219
 New York,376,Queens,Queens 376,1901,305,1136,368
 New York,399,Queens,Queens 399,932,51,551,174
 New York,404,Queens,Queens 404,1294,243,851,156
 New York,439,Queens,Queens 439,1144,180,587,254
 New York,456,Queens,Queens 456,333,24,280,9
 New York,458,Queens,Queens 458,704,42,559,67
 New York,467,Queens,Queens 467,1949,370,1005,543
 New York,478,Queens,Queens 478,2124,445,1214,333
 New York,495,Queens,Queens 495,499,42,363,86
 New York,512,Queens,Queens 512,665,30,549,54
 New York,1139,Queens,Queens 1139,1453,235,999,204
 New York,1147,Queens,Queens 1147,616,52,473,51
 New York,731,Queens,Queens 731,556,61,441,49
 New York,747,Queens,Queens 747,1291,142,918,206
 New York,773,Queens,Queens 773,1038,47,797,186
 New York,788,Queens,Queens 788,553,165,343,33
 New York,814,Queens,Queens 814,937,47,739,101
 New York,884,Queens,Queens 884,2855,86,2141,482
 New York,922,Queens,Queens 922,771,31,614,63
 New York,964,Queens,Queens 964,1785,99,1383,224
 New York,8,Queens,Queens 8,899,41,773,69
 New York,972.02,Queens,Queens 972.02,1113,91,760,233
 New York,973,Queens,Queens 973,664,65,472,111
 New York,1017,Queens,Queens 1017,2441,232,1820,345
 New York,14,Queens,Queens 14,1064,43,841,142
 New York,16,Queens,Queens 16,793,118,564,87
 New York,19,Queens,Queens 19,1736,67,1640,10
 New York,26,Queens,Queens 26,626,57,452,60
 New York,28,Queens,Queens 28,931,15,744,134
 New York,40.01,Queens,Queens 40.01,632,62,482,60
 New York,54,Queens,Queens 54,1676,55,1406,176
 New York,58,Queens,Queens 58,1952,202,1462,248
 New York,63,Queens,Queens 63,2452,159,1963,214
 New York,88,Queens,Queens 88,1188,68,994,90
 New York,97,Queens,Queens 97,1448,64,1239,118
 New York,106,Queens,Queens 106,868,91,595,96
 New York,235,Queens,Queens 235,2652,101,1862,564
 New York,284,Queens,Queens 284,1188,118,659,349
 New York,291,Queens,Queens 291,2226,73,1618,480
 New York,384,Queens,Queens 384,689,150,390,117
 New York,401,Queens,Queens 401,1700,152,1002,348
 New York,411,Queens,Queens 411,885,14,702,67
 New York,414,Queens,Queens 414,1355,233,762,282
 New York,432,Queens,Queens 432,393,68,228,73
 New York,446.01,Queens,Queens 446.01,1256,276,598,371
 New York,457,Queens,Queens 457,934,69,610,221
 New York,459,Queens,Queens 459,977,103,813,57
 New York,1181,Queens,Queens 1181,611,58,465,49
 New York,1205,Queens,Queens 1205,1025,92,429,453
 New York,1463,Queens,Queens 1463,971,79,780,89
 New York,1265,Queens,Queens 1265,559,70,417,43
 New York,1267,Queens,Queens 1267,655,47,508,97
 New York,1339,Queens,Queens 1339,410,26,352,16
 New York,1,Queens,Queens 1,4151,221,3820,41
 New York,10,Queens,Queens 10,945,115,701,113
 New York,32,Queens,Queens 32,512,48,378,69
 New York,1571.01,Queens,Queens 1571.01,2518,87,2127,169
 New York,1507.02,Queens,Queens 1507.02,1158,43,874,227
 New York,1551.01,Queens,Queens 1551.01,1271,34,861,268
 New York,1571.02,Queens,Queens 1571.02,569,20,516,33
 New York,461,Queens,Queens 461,704,69,544,79
 New York,464,Queens,Queens 464,443,61,341,41
 New York,492,Queens,Queens 492,1815,275,1229,217
 New York,513,Queens,Queens 513,747,27,605,67
 New York,484,Queens,Queens 484,1504,110,1192,132
 New York,493.01,Queens,Queens 493.01,657,11,548,72
 New York,497,Queens,Queens 497,973,38,801,94
 New York,502.01,Queens,Queens 502.01,382,82,252,19
 New York,510,Queens,Queens 510,485,116,252,86
 New York,520,Queens,Queens 520,431,106,269,37
 New York,551,Queens,Queens 551,1550,104,1031,356
 New York,562,Queens,Queens 562,464,78,336,25
 New York,565,Queens,Queens 565,507,43,345,106
 New York,567,Queens,Queens 567,1518,39,1287,182
 New York,568,Queens,Queens 568,1389,127,1150,112
 New York,585,Queens,Queens 585,1431,88,1069,256
 New York,587,Queens,Queens 587,1236,60,920,217
 New York,618,Queens,Queens 618,685,95,437,128
 New York,626,Queens,Queens 626,864,211,552,72
 New York,4,Queens,Queens 4,1188,95,907,123
 New York,22,Queens,Queens 22,743,60,568,80
 New York,31,Queens,Queens 31,408,20,342,38
 New York,39,Queens,Queens 39,409,13,308,48
 New York,43,Queens,Queens 43,1078,29,697,346
 New York,51,Queens,Queens 51,693,38,518,105
 New York,182,Queens,Queens 182,717,170,370,136
 New York,186,Queens,Queens 186,510,37,343,92
 New York,208,Queens,Queens 208,638,46,516,71
 New York,236,Queens,Queens 236,853,169,489,163
 New York,249,Queens,Queens 249,1875,137,1513,191
 New York,272,Queens,Queens 272,596,85,332,152
 New York,258,Queens,Queens 258,546,46,411,66
 New York,264,Queens,Queens 264,787,115,442,208
 New York,267,Queens,Queens 267,1993,127,1332,469
 New York,274,Queens,Queens 274,576,104,319,146
 New York,277,Queens,Queens 277,2940,117,2299,443
 New York,330,Queens,Queens 330,1990,577,1057,238
 New York,351,Queens,Queens 351,1604,55,1184,328
 New York,358,Queens,Queens 358,1273,252,669,317
 New York,366,Queens,Queens 366,986,223,498,214
 New York,373,Queens,Queens 373,647,29,459,101
 New York,381,Queens,Queens 381,1720,129,1058,375
 New York,398,Queens,Queens 398,523,76,367,75
 New York,427,Queens,Queens 427,1217,80,858,182
 New York,440,Queens,Queens 440,1097,170,695,154
 New York,446.02,Queens,Queens 446.02,1347,199,799,349
 New York,454,Queens,Queens 454,1471,158,1050,216
 New York,739,Queens,Queens 739,2818,185,2341,225
 New York,741,Queens,Queens 741,1594,40,1272,227
 New York,743,Queens,Queens 743,1811,171,1336,232
 New York,745,Queens,Queens 745,1584,171,1091,273
 New York,779.04,Queens,Queens 779.04,2056,78,1556,372
 New York,809,Queens,Queens 809,2805,179,2194,333
 New York,853,Queens,Queens 853,1986,288,1156,479
 New York,859,Queens,Queens 859,1910,399,1120,226
 New York,865,Queens,Queens 865,2053,459,729,806
 New York,942.02,Queens,Queens 942.02,1687,161,1140,300
 New York,942.03,Queens,Queens 942.03,2767,282,1726,667
 New York,981,Queens,Queens 981,771,49,597,100
 New York,71,Queens,Queens 71,1691,49,1423,145
 New York,117,Queens,Queens 117,1519,114,1134,238
 New York,147,Queens,Queens 147,1295,27,977,209
 New York,297,Queens,Queens 297,650,21,529,90
 New York,309.02,Queens,Queens 309.02,2442,45,1938,407
 New York,317,Queens,Queens 317,2286,123,1796,300
 New York,327,Queens,Queens 327,993,17,817,97
 New York,328,Queens,Queens 328,725,281,336,73
 New York,337,Queens,Queens 337,810,58,602,122
 New York,394,Queens,Queens 394,929,273,457,148
 New York,405,Queens,Queens 405,747,21,459,176
 New York,407,Queens,Queens 407,1962,127,1129,446
 New York,469,Queens,Queens 469,2681,132,1931,556
 New York,480,Queens,Queens 480,634,85,436,78
 New York,485,Queens,Queens 485,1420,124,1115,149
 New York,496,Queens,Queens 496,870,43,673,129
 New York,500,Queens,Queens 500,1550,339,817,318
 New York,508,Queens,Queens 508,623,143,317,113
 New York,361,Queens,Queens 361,655,43,453,133
 New York,363,Queens,Queens 363,526,14,432,74
 New York,371,Queens,Queens 371,429,10,338,71
 New York,377,Queens,Queens 377,800,84,506,195
 New York,379,Queens,Queens 379,1344,83,825,243
 New York,413,Queens,Queens 413,986,95,543,188
 New York,415,Queens,Queens 415,1039,104,589,254
 New York,426,Queens,Queens 426,0,0,0,0
 New York,434,Queens,Queens 434,483,77,348,50
 New York,450,Queens,Queens 450,533,40,407,53
 New York,452,Queens,Queens 452,197,35,143,15
 New York,462,Queens,Queens 462,2044,224,1275,443
 New York,468,Queens,Queens 468,965,79,690,142
 New York,470,Queens,Queens 470,890,130,597,126
 New York,471,Queens,Queens 471,1315,48,1129,87
 New York,472,Queens,Queens 472,1383,122,1048,136
 New York,1010.02,Queens,Queens 1010.02,1600,16,946,575
 New York,1039,Queens,Queens 1039,2101,179,1564,234
 New York,192,Queens,Queens 192,649,118,420,105
 New York,183,Queens,Queens 183,2646,155,2012,412
 New York,188,Queens,Queens 188,384,59,255,47
 New York,189,Queens,Queens 189,1246,44,1069,110
 New York,259,Queens,Queens 259,1104,59,844,128
 New York,266,Queens,Queens 266,736,59,289,367
 New York,273,Queens,Queens 273,2251,139,1585,416
 New York,293,Queens,Queens 293,313,22,233,45
 New York,36,Queens,Queens 36,914,106,736,72
 New York,44.01,Queens,Queens 44.01,890,86,681,63
 New York,53,Queens,Queens 53,2388,95,1969,271
 New York,57,Queens,Queens 57,1732,119,1352,229
 New York,73,Queens,Queens 73,2026,107,1704,153
 New York,81,Queens,Queens 81,619,37,526,39
 New York,38,Queens,Queens 38,733,44,525,136
 New York,299,Queens,Queens 299,0,0,0,0
 New York,263,Queens,Queens 263,1925,42,1575,174
 New York,271,Queens,Queens 271,2626,278,1961,342
 New York,288,Queens,Queens 288,1418,300,855,263
 New York,320,Queens,Queens 320,1089,250,679,160
 New York,331,Queens,Queens 331,0,0,0,0
 New York,599,Queens,Queens 599,520,40,409,51
 New York,619,Queens,Queens 619,1048,69,731,218
 New York,623,Queens,Queens 623,777,10,649,108
 New York,629,Queens,Queens 629,1010,15,736,201
 New York,639,Queens,Queens 639,1115,90,692,266
 New York,641.02,Queens,Queens 641.02,0,0,0,0
 New York,669,Queens,Queens 669,610,10,470,90
 New York,682,Queens,Queens 682,343,108,201,24
 New York,695,Queens,Queens 695,817,34,635,117
 New York,703,Queens,Queens 703,742,48,535,133
 New York,473,Queens,Queens 473,1647,82,1269,211
 New York,482,Queens,Queens 482,411,107,236,56
 New York,483,Queens,Queens 483,1175,64,904,192
 New York,493.02,Queens,Queens 493.02,905,34,724,131
 New York,504,Queens,Queens 504,532,96,287,85
 New York,505,Queens,Queens 505,573,19,471,71
 New York,540,Queens,Queens 540,1215,7,1020,153
 New York,542,Queens,Queens 542,1421,67,1011,263
 New York,549,Queens,Queens 549,1692,75,1217,324
 New York,1567,Queens,Queens 1567,255,17,162,56
 New York,555,Queens,Queens 555,677,54,503,99
 New York,581,Queens,Queens 581,1100,44,944,94
 New York,1479,Queens,Queens 1479,1717,133,1322,239
 New York,518,Queens,Queens 518,618,216,297,93
 New York,524,Queens,Queens 524,516,124,262,117
 New York,30,Queens,Queens 30,428,63,277,50
 New York,7,Queens,Queens 7,2854,182,2515,157
 New York,79,Queens,Queens 79,1178,36,878,229
 New York,55,Queens,Queens 55,358,31,240,83
 New York,40.02,Queens,Queens 40.02,418,19,358,20
 New York,463,Queens,Queens 463,1033,144,709,150
 New York,465,Queens,Queens 465,876,53,544,252
 New York,737,Queens,Queens 737,1079,141,742,150
 New York,779.02,Queens,Queens 779.02,1593,94,1247,118
 New York,187,Queens,Queens 187,1029,41,700,174
 New York,214,Queens,Queens 214,2193,199,1621,294
 New York,583,Queens,Queens 583,1230,26,999,177
 New York,466,Queens,Queens 466,1357,105,1056,157
 New York,502.02,Queens,Queens 502.02,378,43,271,56
 New York,560,Queens,Queens 560,465,43,367,35
 New York,6,Queens,Queens 6,966,75,739,135
