"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!With an Internet subscription","Margin of Error!!Total!!With an Internet subscription","Estimate!!Total!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total!!With an Internet subscription!!Broadband of any type","Estimate!!Total!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total!!With an Internet subscription!!Cellular data plan","Estimate!!Total!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service","Estimate!!Total!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total!!Internet access without a subscription","Margin of Error!!Total!!Internet access without a subscription","Estimate!!Total!!No Internet access","Margin of Error!!Total!!No Internet access"
"1400000US36081084900","Census Tract 849, Queens County, New York","2260","174","1490","243","0","16","1490","243","836","204","374","153","1116","220","626","169","28","43","0","16","0","16","0","16","770","220"
"1400000US36081085300","Census Tract 853, Queens County, New York","1874","193","1381","221","0","16","1381","221","788","164","193","112","1172","223","565","189","44","42","0","16","0","16","13","22","480","148"
"1400000US36081085500","Census Tract 855, Queens County, New York","2505","149","1663","222","0","16","1663","222","956","216","486","190","1166","231","655","188","20","23","0","16","0","16","16","26","826","200"
"1400000US36081085700","Census Tract 857, Queens County, New York","1824","93","1230","144","0","16","1230","144","726","126","398","110","832","125","504","113","13","19","0","16","0","16","45","45","549","130"
"1400000US36081085900","Census Tract 859, Queens County, New York","1876","183","1511","208","0","16","1511","208","929","187","264","143","1206","187","570","179","64","64","0","16","0","16","65","79","300","121"
"1400000US36081086100","Census Tract 861, Queens County, New York","762","62","534","68","0","11","534","68","327","65","35","35","481","68","202","58","35","29","0","11","0","11","10","14","218","65"
"1400000US36081086300","Census Tract 863, Queens County, New York","2404","197","1623","221","0","16","1623","221","844","208","214","141","1409","227","712","203","54","73","0","16","0","16","26","30","755","236"
"1400000US36081086400","Census Tract 864, Queens County, New York","821","45","737","55","0","11","737","55","483","75","99","52","626","76","230","66","24","21","9","15","0","11","5","7","79","37"
"1400000US36081086500","Census Tract 865, Queens County, New York","2008","133","1080","166","0","11","1080","166","744","152","288","117","755","155","336","125","0","11","0","11","0","11","43","50","885","182"
"1400000US36081086900","Census Tract 869, Queens County, New York","707","57","577","68","0","11","577","68","333","66","174","53","403","69","236","67","27","21","0","11","0","11","8","9","122","52"
"1400000US36081087100","Census Tract 871, Queens County, New York","951","87","659","92","0","11","659","92","358","82","124","59","535","93","301","88","11","11","0","11","0","11","28","28","264","71"
"1400000US36081088400","Census Tract 884, Queens County, New York","2730","184","2150","230","0","16","2150","230","1386","240","40","37","2059","215","739","181","90","63","13","21","0","16","49","47","531","171"
"1400000US36081088901","Census Tract 889.01, Queens County, New York","4180","301","3319","379","0","18","3319","379","1777","340","422","210","2873","411","1542","372","0","18","0","18","0","18","152","145","709","294"
"1400000US36081089200","Census Tract 892, Queens County, New York","2432","194","2054","198","0","16","2054","198","1326","213","139","90","1898","195","695","174","55","43","0","16","17","27","80","57","298","133"
"1400000US36081090700","Census Tract 907, Queens County, New York","435","47","338","64","4","7","334","65","161","57","59","44","275","63","169","65","15","11","0","11","0","11","4","7","93","48"
"1400000US36081091601","Census Tract 916.01, Queens County, New York","1398","165","1183","157","18","19","1165","154","549","106","67","43","1039","137","516","110","90","49","32","37","9","14","11","17","204","66"
"1400000US36081091602","Census Tract 916.02, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36081091800","Census Tract 918, Queens County, New York","3","6","3","6","0","11","3","6","0","11","0","11","3","6","3","6","0","11","0","11","0","11","0","11","0","11"
"1400000US36081091900","Census Tract 919, Queens County, New York","1609","116","1272","173","0","16","1272","173","787","158","169","83","1095","169","485","124","49","43","0","16","0","16","6","11","331","124"
"1400000US36081092200","Census Tract 922, Queens County, New York","735","55","642","63","0","11","642","63","366","61","27","22","603","63","263","64","18","16","7","11","0","11","40","41","53","27"
"1400000US36081092500","Census Tract 925, Queens County, New York","1147","103","799","118","0","11","799","118","456","101","134","69","657","120","334","111","17","19","0","11","0","11","40","31","308","107"
"1400000US36081092800","Census Tract 928, Queens County, New York","1209","89","1130","98","7","12","1123","99","558","116","10","17","1102","102","527","122","47","47","11","16","0","11","26","27","53","37"
"1400000US36081092900","Census Tract 929, Queens County, New York","2186","126","1683","157","11","21","1672","158","896","149","123","82","1549","169","763","158","85","79","0","16","0","16","72","80","431","140"
"1400000US36081093401","Census Tract 934.01, Queens County, New York","1393","108","1182","114","19","31","1163","119","527","120","113","67","1020","136","615","143","30","26","21","22","0","11","66","60","145","83"
"1400000US36081093402","Census Tract 934.02, Queens County, New York","1774","117","1460","135","0","11","1460","135","619","108","91","54","1349","146","831","140","34","24","0","11","10","15","46","44","268","100"
"1400000US36081093800","Census Tract 938, Queens County, New York","2212","168","1447","212","16","26","1431","209","603","188","73","66","1358","197","828","216","0","16","0","16","0","16","54","47","711","169"
"1400000US36081093900","Census Tract 939, Queens County, New York","1626","115","1370","139","0","16","1370","139","952","173","152","80","1213","142","418","130","34","28","0","16","0","16","0","16","256","105"
"1400000US36081094201","Census Tract 942.01, Queens County, New York","1276","94","1106","123","0","11","1106","123","408","111","88","55","984","125","679","122","43","52","9","13","0","11","50","54","120","75"
"1400000US36081094202","Census Tract 942.02, Queens County, New York","1641","116","1227","142","0","11","1227","142","552","137","110","73","1117","134","675","150","21","24","0","11","0","11","84","54","330","117"
"1400000US36081094203","Census Tract 942.03, Queens County, New York","2737","101","2012","220","0","16","2012","220","759","179","273","111","1721","223","1253","202","31","35","0","16","0","16","116","87","609","190"
"1400000US36081094500","Census Tract 945, Queens County, New York","1205","99","997","100","9","14","988","100","567","101","68","47","909","108","421","103","36","32","0","11","0","11","9","13","199","61"
"1400000US36081094700","Census Tract 947, Queens County, New York","775","47","580","68","0","11","580","68","327","59","66","36","507","66","249","56","10","11","0","11","0","11","5","8","190","54"
"1400000US36081095400","Census Tract 954, Queens County, New York","1634","136","1298","163","14","20","1284","161","447","121","92","50","1172","168","806","156","57","40","20","32","0","16","4","15","332","108"
"1400000US36081096400","Census Tract 964, Queens County, New York","1605","121","1324","134","0","16","1324","134","473","115","69","62","1207","149","787","158","48","46","38","43","0","16","41","56","240","89"
"1400000US36081097202","Census Tract 972.02, Queens County, New York","1036","52","785","76","0","11","785","76","267","72","70","45","715","79","502","92","7","11","0","11","0","11","13","19","238","72"
"1400000US36081097203","Census Tract 972.03, Queens County, New York","2330","169","1584","241","0","16","1584","241","387","145","37","44","1523","236","1103","206","31","42","24","38","0","16","150","129","596","227"
"1400000US36081097204","Census Tract 972.04, Queens County, New York","1049","100","722","108","0","11","722","108","277","94","114","76","598","109","445","112","36","33","0","11","0","11","83","59","244","105"
"1400000US36081097300","Census Tract 973, Queens County, New York","681","52","549","60","5","8","544","60","310","72","26","20","512","57","223","60","29","29","6","9","0","11","10","11","122","44"
"1400000US36081098100","Census Tract 981, Queens County, New York","781","57","679","67","8","10","671","65","429","62","25","25","636","62","222","66","16","13","0","11","5","7","9","10","93","39"
"1400000US36081098700","Census Tract 987, Queens County, New York","848","55","745","61","0","11","745","61","486","69","48","35","677","63","244","67","30","17","10","10","5","8","11","11","92","38"
"1400000US36081099100","Census Tract 991, Queens County, New York","2857","171","2554","188","60","78","2494","201","1764","187","56","55","2423","210","687","177","94","75","0","16","15","25","35","42","268","127"
"1400000US36081099200","Census Tract 992, Queens County, New York","1314","72","901","113","10","10","891","113","360","104","46","42","832","117","518","138","37","36","0","11","0","11","11","18","402","96"
"1400000US36081099701","Census Tract 997.01, Queens County, New York","1229","64","1011","108","22","26","989","108","718","116","99","64","882","119","257","85","54","41","8","13","0","11","53","44","165","78"
"1400000US36081099703","Census Tract 997.03, Queens County, New York","1769","121","1543","128","0","11","1543","128","1157","135","73","52","1470","135","376","108","14","17","0","11","0","11","24","22","202","74"
"1400000US36081099704","Census Tract 997.04, Queens County, New York","3474","224","2980","251","14","21","2966","253","2049","280","171","97","2795","274","904","188","31","35","0","16","0","16","73","52","421","132"
"1400000US36081099705","Census Tract 997.05, Queens County, New York","1044","79","853","104","0","11","853","104","561","88","11","16","833","105","282","88","52","55","0","11","0","11","77","63","114","77"
"1400000US36081099801","Census Tract 998.01, Queens County, New York","2405","169","2028","211","0","16","2028","211","777","192","161","123","1848","235","1251","263","58","60","0","16","0","16","20","36","357","141"
"1400000US36081099802","Census Tract 998.02, Queens County, New York","2552","194","1426","264","42","46","1384","263","506","198","103","77","1188","234","759","208","114","122","0","16","0","16","134","95","992","225"
"1400000US36081099900","Census Tract 999, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36081100801","Census Tract 1008.01, Queens County, New York","631","43","565","52","0","11","565","52","192","57","20","20","545","55","354","63","18","17","0","11","0","11","27","28","39","30"
"1400000US36081100802","Census Tract 1008.02, Queens County, New York","2543","108","2049","215","0","16","2049","215","712","177","96","73","1934","197","1315","204","78","60","0","16","0","16","223","129","271","141"
"1400000US36081101001","Census Tract 1010.01, Queens County, New York","3379","166","1981","239","0","18","1981","239","787","215","235","130","1746","230","1050","221","99","87","0","18","0","18","20","31","1378","282"
"1400000US36081101002","Census Tract 1010.02, Queens County, New York","1584","120","907","150","11","17","896","149","393","134","29","47","858","142","486","166","9","13","0","11","0","11","50","33","627","143"
"1400000US36081101700","Census Tract 1017, Queens County, New York","2371","139","1974","181","27","31","1947","179","1246","195","233","122","1714","208","664","152","25","23","0","16","0","16","16","27","381","145"
"1400000US36081102900","Census Tract 1029, Queens County, New York","1341","51","1113","101","0","11","1113","101","666","146","30","29","1083","107","418","121","21","23","0","11","0","11","0","11","228","93"
"1400000US36081103201","Census Tract 1032.01, Queens County, New York","1934","139","1329","196","0","16","1329","196","427","140","137","75","1070","199","868","184","34","40","24","37","0","16","62","42","543","152"
"1400000US36081103202","Census Tract 1032.02, Queens County, New York","1876","77","1423","138","0","16","1423","138","550","111","110","71","1313","155","873","178","22","23","0","16","0","16","86","67","367","128"
"1400000US36081103300","Census Tract 1033, Queens County, New York","1464","90","1261","106","15","17","1246","106","699","125","85","62","1153","107","514","121","15","22","0","11","0","11","0","11","203","83"
"1400000US36081103900","Census Tract 1039, Queens County, New York","2098","154","1783","174","0","16","1783","174","1323","194","95","71","1688","181","418","149","0","16","0","16","0","16","77","71","238","107"
"1400000US36081104700","Census Tract 1047, Queens County, New York","2619","187","1937","250","0","16","1937","250","1007","204","176","116","1761","274","889","230","38","47","0","16","0","16","19","30","663","217"
"1400000US36081105900","Census Tract 1059, Queens County, New York","1359","41","1136","78","24","27","1112","74","631","108","11","17","1091","78","460","110","74","57","0","11","0","11","37","31","186","62"
"1400000US36081107201","Census Tract 1072.01, Queens County, New York","806","65","666","77","0","11","666","77","320","61","6","9","655","76","333","66","16","17","0","11","0","11","18","18","122","50"
"1400000US36081107202","Census Tract 1072.02, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36081108500","Census Tract 1085, Queens County, New York","898","62","734","73","0","11","734","73","422","71","52","40","673","79","307","70","19","17","0","11","0","11","3","6","161","66"
"1400000US36081109300","Census Tract 1093, Queens County, New York","1087","44","976","69","0","11","976","69","727","97","27","23","931","75","239","75","39","28","0","11","10","15","15","17","96","51"
"1400000US36081109700","Census Tract 1097, Queens County, New York","639","49","575","60","8","11","567","59","434","65","46","21","521","60","115","38","12","12","0","11","0","11","9","11","55","33"
"1400000US36081109900","Census Tract 1099, Queens County, New York","1116","78","922","112","0","11","922","112","641","112","49","48","855","113","255","78","15","20","9","14","0","11","20","22","174","74"
"1400000US36081111300","Census Tract 1113, Queens County, New York","823","57","721","64","0","11","721","64","516","77","11","12","700","66","188","59","23","15","5","8","0","11","14","15","88","43"
"1400000US36081112300","Census Tract 1123, Queens County, New York","779","58","708","61","0","11","708","61","477","63","24","17","673","64","231","54","12","12","0","11","0","11","12","13","59","33"
"1400000US36081112900","Census Tract 1129, Queens County, New York","845","60","723","68","0","11","723","68","544","78","13","15","705","67","179","56","6","7","0","11","0","11","0","11","122","42"
"1400000US36081113300","Census Tract 1133, Queens County, New York","659","39","587","47","6","9","581","48","418","65","37","21","536","51","163","50","14","12","0","11","0","11","0","11","72","28"
"1400000US36081113900","Census Tract 1139, Queens County, New York","1360","74","1132","116","0","11","1132","116","658","132","114","86","1018","136","428","106","57","54","0","11","0","11","9","14","219","95"
"1400000US36081114100","Census Tract 1141, Queens County, New York","827","47","692","58","0","11","692","58","435","60","0","11","667","59","231","57","21","16","0","11","0","11","36","20","99","42"
"1400000US36081114700","Census Tract 1147, Queens County, New York","607","48","507","60","10","11","497","61","318","64","48","28","439","66","166","52","16","14","0","11","0","11","29","30","71","34"
"1400000US36081115100","Census Tract 1151, Queens County, New York","360","32","276","40","0","11","276","40","159","36","14","14","262","40","113","38","4","6","0","11","0","11","13","11","71","34"
"1400000US36081115500","Census Tract 1155, Queens County, New York","699","44","538","61","0","11","538","61","272","64","79","35","459","62","243","64","0","11","0","11","0","11","9","11","152","55"
"1400000US36081115700","Census Tract 1157, Queens County, New York","1222","71","901","105","8","14","893","106","478","111","145","67","740","102","415","107","17","20","0","11","0","11","18","21","303","90"
"1400000US36081115900","Census Tract 1159, Queens County, New York","1322","98","1010","116","7","11","1003","117","557","114","110","64","883","125","432","116","0","11","0","11","0","11","6","9","306","106"
"1400000US36081116100","Census Tract 1161, Queens County, New York","1494","90","1004","119","0","11","1004","119","582","111","157","72","828","121","415","114","36","38","0","11","7","13","11","19","479","125"
"1400000US36081116300","Census Tract 1163, Queens County, New York","2811","126","1750","206","0","16","1750","206","925","211","190","125","1546","213","710","180","140","77","0","16","0","16","115","84","946","188"
"1400000US36081116700","Census Tract 1167, Queens County, New York","595","53","401","65","0","11","401","65","217","51","75","39","326","69","184","60","0","11","0","11","0","11","23","23","171","53"
"1400000US36081117100","Census Tract 1171, Queens County, New York","919","68","651","94","0","11","651","94","384","97","83","54","563","96","262","66","9","10","5","9","0","11","53","35","215","56"
"1400000US36081117500","Census Tract 1175, Queens County, New York","1909","90","1523","112","26","43","1497","128","887","132","156","75","1323","142","575","139","63","37","0","11","0","11","25","41","361","115"
"1400000US36081118100","Census Tract 1181, Queens County, New York","612","59","509","64","0","11","509","64","292","61","23","21","482","61","208","57","13","12","0","11","0","11","36","32","67","37"
"1400000US36081118500","Census Tract 1185, Queens County, New York","681","45","553","62","0","11","553","62","294","64","59","30","490","63","255","59","13","15","4","7","0","11","16","18","112","42"
"1400000US36081118700","Census Tract 1187, Queens County, New York","723","67","443","76","0","11","443","76","251","65","27","27","397","73","172","56","55","31","13","14","0","11","10","11","270","74"
"1400000US36081118900","Census Tract 1189, Queens County, New York","675","50","518","58","0","11","518","58","262","59","20","19","498","60","216","54","34","29","0","11","0","11","36","25","121","49"
"1400000US36081119100","Census Tract 1191, Queens County, New York","1000","85","785","93","0","11","785","93","432","101","45","40","705","98","333","93","35","31","20","25","0","11","16","17","199","90"
"1400000US36081119300","Census Tract 1193, Queens County, New York","701","58","587","69","0","11","587","69","289","74","35","29","552","73","292","79","16","14","0","11","0","11","10","10","104","48"
"1400000US36081119500","Census Tract 1195, Queens County, New York","407","42","365","43","0","11","365","43","207","43","26","21","339","45","148","46","41","29","0","11","0","11","0","11","42","29"
"1400000US36081119900","Census Tract 1199, Queens County, New York","477","45","370","70","5","7","365","70","204","65","24","27","337","70","161","49","26","19","0","11","0","11","6","10","101","55"
"1400000US36081120100","Census Tract 1201, Queens County, New York","450","46","342","65","0","11","342","65","125","40","12","15","330","62","206","54","4","6","0","11","0","11","0","11","108","42"
"1400000US36081120300","Census Tract 1203, Queens County, New York","423","63","386","62","0","11","386","62","151","55","0","11","380","62","229","72","6","10","0","11","0","11","7","11","30","23"
"1400000US36081120500","Census Tract 1205, Queens County, New York","1039","73","562","104","0","11","562","104","263","77","64","49","481","104","280","93","24","22","7","11","0","11","24","29","453","82"
"1400000US36081120700","Census Tract 1207, Queens County, New York","893","58","769","67","0","11","769","67","539","73","51","40","706","71","224","64","16","13","0","11","6","9","12","13","112","48"
"1400000US36081121100","Census Tract 1211, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36081121500","Census Tract 1215, Queens County, New York","1258","88","1045","94","8","12","1037","93","748","115","55","45","955","98","277","98","47","36","0","11","0","11","39","29","174","58"
"1400000US36081122300","Census Tract 1223, Queens County, New York","1209","71","918","137","0","11","918","137","687","149","46","45","853","149","212","87","22","24","9","14","10","15","93","81","198","92"
"1400000US36081122701","Census Tract 1227.01, Queens County, New York","4375","184","3361","311","0","18","3361","311","2374","322","128","107","3066","360","845","301","147","159","123","155","0","18","28","47","986","257"
"1400000US36081122702","Census Tract 1227.02, Queens County, New York","2921","110","1979","244","0","16","1979","244","919","219","127","73","1834","275","1060","261","0","16","0","16","0","16","38","42","904","234"
"1400000US36081124100","Census Tract 1241, Queens County, New York","1208","99","1004","127","8","14","996","127","709","136","18","22","978","126","240","90","48","36","0","11","0","11","40","30","164","76"
"1400000US36081124700","Census Tract 1247, Queens County, New York","1130","64","951","96","0","11","951","96","512","110","47","32","904","101","439","100","16","20","0","11","0","11","0","11","179","86"
"1400000US36081125700","Census Tract 1257, Queens County, New York","904","78","743","89","14","15","729","91","596","94","66","49","633","90","126","61","8","12","0","11","0","11","28","28","133","58"
"1400000US36081126500","Census Tract 1265, Queens County, New York","561","56","450","68","0","11","450","68","250","67","62","54","385","68","200","67","4","7","0","11","0","11","27","30","84","53"
"1400000US36081126700","Census Tract 1267, Queens County, New York","672","49","540","64","0","11","540","64","213","59","17","14","523","65","306","66","17","22","0","11","0","11","0","11","132","58"
"1400000US36081127700","Census Tract 1277, Queens County, New York","1027","94","904","92","19","24","885","89","465","98","32","33","853","97","398","108","0","11","0","11","0","11","10","17","113","53"
"1400000US36081128300","Census Tract 1283, Queens County, New York","25","11","16","9","0","11","16","9","8","9","0","11","16","9","8","6","0","11","0","11","0","11","0","11","9","9"
"1400000US36081129102","Census Tract 1291.02, Queens County, New York","1205","64","1097","89","0","11","1097","89","584","102","18","21","1066","89","480","103","40","42","0","11","0","11","17","21","91","53"
"1400000US36081129103","Census Tract 1291.03, Queens County, New York","1916","101","1680","105","16","18","1664","105","1037","128","70","34","1586","102","618","124","10","16","0","11","0","11","24","22","212","68"
"1400000US36081129104","Census Tract 1291.04, Queens County, New York","1886","75","1739","84","8","14","1731","86","1017","122","54","36","1658","89","687","114","52","38","10","16","0","11","27","26","120","59"
"1400000US36081130100","Census Tract 1301, Queens County, New York","1488","92","1169","117","0","11","1169","117","671","122","69","44","1070","135","387","115","98","77","30","32","0","11","14","17","305","90"
"1400000US36081133300","Census Tract 1333, Queens County, New York","1261","78","1157","97","0","11","1157","97","745","106","31","28","1109","98","396","93","35","28","0","11","0","11","11","16","93","49"
"1400000US36081133900","Census Tract 1339, Queens County, New York","405","42","384","39","4","6","380","39","265","42","34","27","340","49","105","42","12","13","6","9","0","11","4","6","17","13"
"1400000US36081134100","Census Tract 1341, Queens County, New York","1068","48","997","57","0","11","997","57","657","82","36","41","933","71","333","85","40","28","0","11","0","11","29","25","42","30"
"1400000US36081134700","Census Tract 1347, Queens County, New York","3924","128","3309","220","15","23","3294","219","2476","233","175","87","3075","228","753","198","93","90","0","16","0","16","30","33","585","195"
"1400000US36081136700","Census Tract 1367, Queens County, New York","2318","134","1884","192","18","29","1866","194","1091","175","155","118","1694","203","712","208","80","68","0","16","0","16","33","37","401","154"
"1400000US36081137700","Census Tract 1377, Queens County, New York","2380","104","2064","154","0","16","2064","154","1093","185","178","100","1871","177","971","194","0","16","0","16","0","16","71","50","245","118"
"1400000US36081138501","Census Tract 1385.01, Queens County, New York","1464","67","1264","93","0","11","1264","93","610","115","44","32","1220","97","654","106","31","25","0","11","0","11","50","48","150","68"
"1400000US36081138502","Census Tract 1385.02, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36081139900","Census Tract 1399, Queens County, New York","566","24","530","33","0","11","530","33","289","55","15","13","515","34","236","53","7","11","0","11","0","11","0","11","36","27"
"1400000US36081140300","Census Tract 1403, Queens County, New York","802","42","730","51","3","6","727","50","404","59","39","34","678","63","323","53","10","10","0","11","0","11","5","7","67","27"
"1400000US36081140901","Census Tract 1409.01, Queens County, New York","313","12","287","17","0","11","287","17","183","35","5","9","282","19","104","33","7","8","0","11","0","11","5","8","21","17"
"1400000US36081140902","Census Tract 1409.02, Queens County, New York","902","27","806","45","0","11","806","45","544","61","30","23","776","50","252","55","5","9","0","11","0","11","35","31","61","26"
"1400000US36081141700","Census Tract 1417, Queens County, New York","1574","57","1285","96","10","15","1275","99","783","131","33","30","1233","102","474","133","17","21","0","16","0","16","53","53","236","95"
"1400000US36081142900","Census Tract 1429, Queens County, New York","1118","101","971","104","0","11","971","104","632","95","96","65","853","118","332","96","64","39","0","11","0","11","48","38","99","71"
"1400000US36081143500","Census Tract 1435, Queens County, New York","718","49","637","63","7","11","630","64","320","68","48","35","576","62","301","69","29","20","0","11","0","11","27","19","54","39"
"1400000US36081144100","Census Tract 1441, Queens County, New York","1181","62","1089","81","0","11","1089","81","572","121","46","39","1038","86","517","116","5","10","0","11","0","11","9","14","83","63"
"1400000US36081144700","Census Tract 1447, Queens County, New York","920","71","762","84","6","9","756","83","605","82","56","29","688","87","121","47","56","38","0","11","0","11","37","36","121","53"
"1400000US36081145101","Census Tract 1451.01, Queens County, New York","475","36","440","48","0","11","440","48","268","58","15","16","420","50","161","43","18","15","0","11","5","8","0","11","35","33"
"1400000US36081145102","Census Tract 1451.02, Queens County, New York","774","54","711","62","0","11","711","62","491","70","44","34","656","68","220","52","30","20","0","11","0","11","0","11","63","39"
"1400000US36081145900","Census Tract 1459, Queens County, New York","896","66","741","79","0","11","741","79","439","74","61","57","675","83","302","70","29","21","0","11","0","11","27","22","128","55"
"1400000US36081146300","Census Tract 1463, Queens County, New York","996","67","881","90","10","15","871","92","585","114","61","65","797","103","264","91","66","44","0","11","0","11","32","43","83","60"
"1400000US36081146700","Census Tract 1467, Queens County, New York","1280","94","1163","107","0","11","1163","107","808","127","81","32","1082","111","355","98","47","34","0","11","0","11","9","14","108","73"
"1400000US36081147100","Census Tract 1471, Queens County, New York","1311","77","1139","105","0","11","1139","105","747","125","54","33","1064","108","392","92","21","23","0","11","0","11","40","31","132","65"
"1400000US36081147900","Census Tract 1479, Queens County, New York","1737","81","1451","105","0","11","1451","105","898","123","79","60","1363","119","547","126","24","21","0","11","0","11","27","29","259","101"
"1400000US36081148300","Census Tract 1483, Queens County, New York","1011","72","913","91","19","21","894","91","597","107","24","22","861","88","297","87","16","17","0","11","0","11","0","11","98","51"
"1400000US36081150701","Census Tract 1507.01, Queens County, New York","1070","52","969","86","0","11","969","86","649","103","22","24","947","88","303","76","28","32","0","11","0","11","14","18","87","64"
"1400000US36081150702","Census Tract 1507.02, Queens County, New York","1180","81","955","96","0","11","955","96","600","103","33","41","915","97","355","72","28","23","0","11","0","11","8","12","217","72"
"1400000US36081152901","Census Tract 1529.01, Queens County, New York","2636","85","2274","163","0","16","2274","163","1422","206","141","113","2133","177","852","177","31","36","0","16","0","16","84","94","278","124"
"1400000US36081152902","Census Tract 1529.02, Queens County, New York","2149","150","1702","197","16","25","1686","193","1108","204","103","68","1583","195","563","146","67","46","0","11","0","11","15","25","432","146"
"1400000US36081155101","Census Tract 1551.01, Queens County, New York","1306","239","817","270","23","27","794","268","259","110","11","17","751","261","473","246","90","83","32","51","0","11","70","47","419","158"
"1400000US36081155102","Census Tract 1551.02, Queens County, New York","3593","99","3010","193","0","16","3010","193","1929","246","110","64","2860","211","1059","226","110","71","22","37","0","16","84","93","499","166"
"1400000US36081156700","Census Tract 1567, Queens County, New York","247","47","155","38","4","6","151","38","92","31","8","8","143","38","55","28","4","6","0","11","0","11","20","16","72","27"
"1400000US36081157101","Census Tract 1571.01, Queens County, New York","2515","103","2279","135","12","19","2267","132","1246","179","100","64","2129","151","968","189","49","40","10","16","14","23","96","76","140","78"
"1400000US36081157102","Census Tract 1571.02, Queens County, New York","543","33","509","39","0","11","509","39","270","42","14","12","483","42","235","56","33","19","0","11","0","11","0","11","34","21"
"1400000US36081157901","Census Tract 1579.01, Queens County, New York","1668","94","1404","107","22","23","1382","102","729","91","56","38","1303","116","636","111","15","16","9","13","8","12","41","29","223","74"
"1400000US36081157902","Census Tract 1579.02, Queens County, New York","1108","72","945","102","0","11","945","102","565","103","24","31","915","101","361","95","18","22","0","11","0","11","68","69","95","51"
"1400000US36081157903","Census Tract 1579.03, Queens County, New York","1270","85","1080","110","0","11","1080","110","687","126","62","65","993","123","385","113","21","22","0","11","0","11","18","20","172","71"
"1400000US36081161700","Census Tract 1617, Queens County, New York","1527","59","1331","112","10","16","1321","113","749","123","73","57","1232","121","556","132","20","24","0","11","16","23","0","11","196","105"
"1400000US36081162100","Census Tract 1621, Queens County, New York","1915","100","1682","113","0","16","1682","113","1014","141","123","61","1518","137","603","131","99","76","41","54","0","16","51","38","182","75"
"1400000US36081990100","Census Tract 9901, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36085000300","Census Tract 3, Richmond County, New York","987","69","778","76","16","15","762","77","404","67","35","21","716","79","309","72","10","10","0","11","11","18","21","16","188","62"
"1400000US36085000600","Census Tract 6, Richmond County, New York","1136","97","765","99","34","38","731","102","278","77","13","21","697","101","437","100","21","20","13","16","0","11","51","41","320","91"
"1400000US36085000700","Census Tract 7, Richmond County, New York","2402","175","1498","266","0","16","1498","266","572","165","60","94","1438","255","770","255","0","16","0","16","0","16","135","118","769","266"
"1400000US36085000800","Census Tract 8, Richmond County, New York","2033","107","1643","131","0","16","1643","131","744","142","103","63","1533","147","883","162","42","34","7","11","0","16","41","32","349","110"
"1400000US36085000900","Census Tract 9, Richmond County, New York","646","81","453","81","0","11","453","81","190","65","17","16","431","77","263","73","5","8","0","11","0","11","39","27","154","58"
